labels,F4,F3,Fz,Cz,timestamps
0,-2026.94,-913.29,-1579.33,-1680.42,-2.0000094764273832
0,-2088.35,-960.62,-1629.02,-1726.8,-1.995009452736312
0,-1988.22,-871.21,-1547.48,-1648.4,-1.9900094290452444
0,-2052.14,-921.36,-1594.84,-1705.16,-1.9850094053541767
0,-2050.52,-961.76,-1626.07,-1748.41,-1.980009381663109
0,-2003.82,-878.18,-1554.36,-1667.55,-1.9750093579720414
0,-2098.59,-979.89,-1648.11,-1759.55,-1.9700093342809701
0,-2058.54,-941.55,-1620.95,-1730.03,-1.9650093105899025
0,-2053.29,-938.46,-1604.8,-1720.09,-1.9600092868988348
0,-2061.0,-946.42,-1615.98,-1722.08,-1.9550092632077671
0,-2054.54,-939.67,-1600.93,-1705.48,-1.950009239516696
0,-2025.29,-907.04,-1573.98,-1680.16,-1.9450092158256282
0,-2053.58,-938.78,-1614.29,-1729.13,-1.9400091921345606
0,-2041.9,-919.26,-1595.25,-1699.4,-1.935009168443493
0,-2021.21,-909.03,-1579.69,-1690.21,-1.9300091447524252
0,-2042.89,-947.94,-1608.33,-1733.59,-1.925009121061354
0,-2072.88,-952.29,-1623.24,-1738.6,-1.9200090973702864
0,-2030.15,-915.97,-1583.75,-1694.63,-1.9150090736792187
0,-2027.34,-925.34,-1587.09,-1696.6,-1.910009049988151
0,-2061.62,-943.24,-1602.0,-1714.86,-1.9050090262970798
0,-2016.44,-912.63,-1575.47,-1689.59,-1.9000090026060121
0,-2027.59,-960.34,-1624.59,-1725.22,-1.8950089789149445
0,-2085.15,-948.89,-1609.36,-1725.23,-1.8900089552238768
0,-2033.88,-917.18,-1579.93,-1693.96,-1.8850089315328091
0,-2011.41,-902.91,-1567.72,-1686.66,-1.880008907841738
0,-2056.0,-932.2,-1599.2,-1723.22,-1.8750088841506702
0,-2030.66,-924.51,-1597.32,-1719.03,-1.8700088604596026
0,-2020.66,-916.22,-1579.31,-1705.49,-1.865008836768535
0,-2031.83,-920.12,-1591.67,-1705.28,-1.8600088130774637
0,-2000.91,-883.25,-1553.49,-1672.08,-1.855008789386396
0,-1981.23,-881.43,-1549.06,-1674.62,-1.8500087656953283
0,-1998.13,-889.07,-1556.31,-1682.5,-1.8450087420042607
0,-1988.4,-879.04,-1545.49,-1665.36,-1.840008718313193
0,-1961.2,-844.64,-1513.64,-1639.78,-1.8350086946221218
