labels,F4,F3,Fz,Cz,timestamps
0,-1633.05,-895.83,-3033.57,92.56,-2.0000271370420855
0,-1633.51,-894.21,-3025.09,93.44,-1.9950270691994803
0,-1627.14,-885.39,-3018.76,97.65,-1.990027001356875
0,-1626.24,-874.19,-3016.65,98.52,-1.9850269335142698
0,-1633.19,-872.89,-3018.1,95.03,-1.9800268656716646
0,-1630.81,-883.71,-3019.39,90.45,-1.9750267978290594
0,-1635.04,-888.82,-3025.9,85.13,-1.9700267299864542
0,-1633.36,-886.06,-3020.38,93.48,-1.965026662143849
0,-1631.05,-888.34,-3022.51,90.31,-1.9600265943012438
0,-1632.16,-890.04,-3014.37,95.09,-1.9550265264586386
0,-1629.0,-880.13,-3012.61,101.31,-1.9500264586160334
0,-1624.76,-870.21,-3009.5,97.81,-1.9450263907734282
0,-1620.75,-872.04,-3005.01,96.16,-1.940026322930823
0,-1627.69,-875.89,-3015.6,95.02,-1.9350262550882178
0,-1630.42,-886.3,-3012.32,96.48,-1.9300261872456126
0,-1634.99,-887.32,-3021.44,92.47,-1.9250261194030074
0,-1633.74,-892.25,-3025.38,91.6,-1.9200260515604022
0,-1633.63,-887.28,-3025.45,88.14,-1.915025983717797
0,-1627.85,-883.18,-3017.75,89.63,-1.9100259158751918
0,-1629.09,-885.45,-3017.65,83.36,-1.9050258480325866
0,-1632.77,-891.66,-3024.74,84.6,-1.9000257801899814
0,-1636.92,-883.86,-3022.23,81.31,-1.8950257123473762
0,-1628.1,-876.91,-3015.9,90.01,-1.890025644504771
0,-1633.19,-889.14,-3022.38,82.3,-1.8850255766621657
0,-1636.65,-894.29,-3025.79,84.92,-1.8800255088195605
0,-1632.2,-892.09,-3022.71,83.71,-1.8750254409769553
0,-1631.86,-891.37,-3023.36,83.95,-1.8700253731343501
0,-1636.05,-895.58,-3031.59,76.84,-1.865025305291745
0,-1642.28,-901.37,-3032.86,81.09,-1.8600252374491397
0,-1643.96,-901.85,-3034.82,83.04,-1.8550251696065345
0,-1641.28,-888.41,-3028.13,84.93,-1.8500251017639293
