labels,F4,F3,Fz,Cz,timestamps
0,7.195421678696457,5.328164334722227,5.1032733310361165,1.0971329227565447,-2.000166608816393
0,8.902099969669802,5.499211600940977,6.44782470735244,2.897660891085317,-1.9951661922943522
0,6.278780831284265,3.490260960783032,2.5323785492677646,-0.0018132857614694027,-1.9901657757723115
0,-6.544535740676518,-4.558687602372263,-5.983065143387101,-2.631289612688581,-1.9851653592502707
0,2.6921502492242797,2.902365894653954,4.361493629057358,-0.03076809461348485,-1.98016494272823
0,-2.641161203594441,-10.046578564920898,-5.123945133686761,-2.1502487363612808,-1.9751645262061857
0,-1.6444701036165443,-9.385520997593852,-4.0993814317866155,-3.6197315426174486,-1.970164109684145
0,-9.097776455159488,-12.284461419234557,-10.224815265130268,-0.7692165178795664,-1.9651636931621042
0,-3.611080262189338,-2.29339984482964,-2.5402466330929143,-2.2987036664275005,-1.9601632766400634
0,-5.624381528161704,-9.862336288511534,-7.915675534435307,-6.75819299231466,-1.9551628601180226
0,-12.577680255955004,-16.511270763631757,-12.52110196728242,-5.977684499268733,-1.950162443595982
0,-9.75097644773313,-9.70020328258988,-12.81652592896296,-10.217178190502137,-1.9451620270739411
0,-8.564270104752207,-11.969133856619052,-8.641947415775624,-10.466674068517912,-1.9401616105519004
0,-9.557561227304722,-11.508062495774478,-11.747366422915578,-12.176172134929987,-1.9351611940298596
0,-13.430849814741716,-13.546989208974654,-13.572782944505253,-15.05567239029674,-1.930160777507819
0,-9.354135865413367,-12.84591400395904,-8.858196973565196,-9.545174833989773,-1.9251603609857781
0,-0.14741937666565316,-5.964836887270033,-3.3036085020455164,-3.924679464214252,-1.9201599444637374
0,3.109299654867414,-3.423757864414674,3.1309824788906235,1.565813721700096,-1.9151595279416966
0,10.096021232729075,1.2873230597887195,6.475575978383547,6.136304726815746,-1.9101591114196559
0,-0.25725463983432345,0.8884058808335559,-4.379827994537816,2.0567935541294817,-1.9051586948976151
0,-2.8605279599964697,-10.55050940567143,-4.585229431002071,3.747280206326848,-1.9001582783755744
0,-1.7837987251062524,-11.489422803833639,-7.100628321999893,3.077764685749414,-1.89515786185353
0,-8.427066932368094,-12.63833431704776,-9.856024658054805,1.758246994428608,-1.8901574453314893
0,-9.400332578587843,-15.267243947636556,-13.68141842896862,0.3487271341348195,-1.8851570288094486
0,-12.413595659898029,-15.27615169665235,-14.966809623558275,-4.7107948935033646,-1.8801566122874078
0,-12.44685617149375,-14.855057563749565,-13.042198229413994,-6.380319086778087,-1.875156195765367
0,-7.000114107490771,-6.433961547174945,-7.917584232819863,-3.2498454436535638,-1.8701557792433263
0,-7.633369460973321,-10.262863643948561,-10.642967618878695,-13.56937396158641,-1.8651553627212856
0,-8.506622224154016,-9.07176385009542,-7.418348371690625,-15.728904637304558,-1.8601549461992448
0,-1.7798723885022596,0.7493378391977943,-2.5537264744988404,-10.748437466473378,-1.855154529677204
0,-7.753119944857578,-7.269558570609239,-6.5791019098659,-11.557972443501816,-1.8501541131551633
0,-3.3263648835320967,-12.968453073544648,-3.114474659836541,-6.867509561616915,-1.8451536966331226
0,-3.75960719435513,-5.677345662983694,-1.6998447060214512,-0.9370488130931711,-1.8401532801110818
0,-2.092846866731015,-7.9562363314688795,-6.875212029658318,-1.5165901895753016,-1.835152863589041
0,-10.796083889681668,-12.425125070705779,-10.060576611578435,-7.486133682353647,-1.8301524470670003
0,-4.739318251749074,-5.814011871554086,-5.035938432025901,-4.905679282386373,-1.8251520305449596
0,-4.612549940863571,-3.3828967240292376,-4.11129747055218,-1.365226980187815,-1.8201516140229188
0,-6.015778944357531,-4.411779617473936,-2.166653706123817,0.2552232341301839,-1.8151511975008745
0,-5.3890052490345095,-0.9606605407768759,-2.9620071173034344,-4.3443286293091665,-1.8101507809788338
0,-2.0022288411937517,-2.36953948250992,-0.04735768237057114,2.9461174397591834,-1.805150364456793
0,-0.5554497067108801,-1.3284164310160747,1.8572946205707561,0.41656145168649217,-1.8001499479347522
0,-8.468667831155502,-8.98729137441448,-7.648050186494901,-7.662996583142512,-1.7951495314127115
0,-6.901883199747114,-10.856164300427203,-8.123392081396416,-4.492556654189904,-1.7901491148906707
0,-12.715095797124572,-19.71503519601684,-17.028731041426276,-10.632118750491719,-1.78514869836863
0,-16.138305607057152,-20.603904046916945,-25.144067042837783,-16.521682860376174,-1.7801482818465892
0,-2.891512612219442,-13.532770837237681,-7.19940006036154,-4.181248971199423,-1.7751478653245485
