timestamps,labels,rewards,actions
0.012505,0,0,0
0.126830,0,0,1
0.224473,0,0,1
0.333056,0,0,0
0.454324,0,0,1
0.552729,0,0,0
0.655962,0,0,0
0.752580,0,0,0
0.852932,0,0,1
0.958846,0,0,0
1.073613,0,0,0
1.170502,0,0,0
1.269998,0,0,1
1.369274,0,0,0
1.470434,0,0,0
1.567832,0,0,0
1.668616,0,0,0
1.766483,0,0,1
1.875591,0,0,0
1.977474,0,0,0
2.076599,0,0,0
2.185542,0,0,0
2.285903,0,0,0
2.385033,0,0,0
2.484979,0,0,0
2.586427,0,0,0
2.689371,0,0,0
2.786186,0,0,0
2.887789,0,0,0
2.985175,0,0,0
3.085014,0,0,0
3.181113,0,0,0
3.275115,0,0,0
3.373567,0,0,0
3.469225,0,0,1
3.568585,0,0,1
3.664578,0,0,1
3.759188,0,0,1
3.858305,0,0,0
3.954401,0,0,1
4.052238,0,0,0
4.152642,0,0,0
4.258536,0,0,0
4.361158,0,0,0
4.467582,0,0,1
4.567621,0,0,1
4.664550,0,0,0
4.758026,0,0,0
4.856880,0,0,0
4.952397,0,0,0
5.053450,0,0,0
5.151683,0,0,0
5.251580,0,0,1
5.350680,0,0,0
5.451673,0,0,0
5.549381,0,0,0
5.643031,0,0,0
5.741213,0,0,0
5.837280,0,0,0
5.937175,0,0,0
6.035482,0,0,0
6.133954,0,0,0
6.231495,0,0,1
6.329757,0,0,0
6.429272,0,0,1
6.532175,0,0,1
6.625865,0,0,0
6.722346,0,0,0
6.821965,0,0,0
6.917602,0,0,0
7.014513,0,0,0
7.114364,0,0,0
7.215129,0,0,0
7.309660,0,0,0
7.404982,0,0,0
7.504090,0,0,1
7.602136,0,0,1
7.711068,0,0,1
7.808289,0,0,1
7.905732,0,0,1
8.002387,0,0,1
8.103968,0,0,0
8.202507,0,0,0
8.302967,0,0,1
8.402192,0,0,1
8.500848,0,0,1
8.597326,0,0,0
8.697570,0,0,0
8.790555,0,0,0
8.891121,0,0,0
8.987562,0,0,0
9.087315,0,0,0
9.188542,0,0,0
9.288199,0,0,0
9.385447,0,0,0
9.483438,0,0,0
9.582660,0,0,1
9.676611,0,0,1
9.773376,0,0,1
9.871792,0,0,0
9.969746,0,0,1
10.073397,0,0,0
10.172825,0,0,0
10.270983,0,0,0
10.370939,0,0,1
10.484261,0,0,1
10.593362,0,0,0
10.694734,0,0,0
10.790578,0,0,0
10.886281,0,0,0
10.985552,1,1,0
11.078399,1,0,0
11.177102,1,0,0
11.281964,1,0,0
11.374935,1,0,0
11.473165,1,0,0
11.566856,1,0,0
11.668596,1,0,0
11.768492,1,0,0
11.863326,1,0,0
11.965329,1,0,0
12.058428,0,0,1
12.163317,0,0,0
12.268349,0,0,0
12.366467,0,0,0
12.464302,0,0,1
12.564123,0,0,1
12.657951,0,0,1
12.756920,0,0,0
12.853752,0,0,0
12.955381,0,0,1
13.052490,0,0,1
13.155387,0,0,0
13.259577,0,0,0
13.358808,0,0,0
13.455117,0,0,0
13.566835,0,0,0
13.667995,0,0,1
13.768115,0,0,1
13.873190,0,0,0
13.970670,0,0,1
14.069952,0,0,0
14.169240,0,0,0
14.271422,0,0,0
14.369084,0,0,0
14.472858,0,0,0
14.574355,0,0,0
14.674072,0,0,0
14.776812,0,0,0
14.871993,0,0,0
14.975330,0,0,0
15.072490,0,0,1
15.171164,0,0,1
15.269690,0,0,1
15.371141,0,0,1
15.471110,0,0,0
15.577714,0,0,1
15.677495,0,0,0
15.785278,0,0,0
15.887167,0,0,0
15.990721,0,0,1
16.090366,0,0,1
16.194307,0,0,0
16.294336,0,0,0
16.390439,0,0,1
16.487049,0,0,0
16.597730,0,0,0
16.693983,0,0,1
16.790049,0,0,0
16.887198,0,0,0
16.988042,0,0,0
17.086065,0,0,0
17.188338,0,0,0
17.285480,0,0,0
17.384766,0,0,0
17.477231,0,0,0
17.576502,0,0,0
17.672729,0,0,0
17.769920,0,0,0
17.871367,0,0,1
17.969920,0,0,1
18.068956,0,0,0
18.165814,0,0,0
18.265889,0,0,0
18.359770,0,0,0
18.455591,0,0,0
18.555129,0,0,0
18.653139,0,0,0
18.754756,0,0,0
18.853201,0,0,1
18.955472,0,0,0
19.056043,0,0,0
19.161116,0,0,1
19.257035,0,0,0
19.355693,0,0,0
19.456684,0,0,1
19.557779,0,0,0
19.655364,0,0,0
19.753077,0,0,1
19.854905,0,0,1
19.953424,0,0,0
20.049541,0,0,1
20.145774,0,0,1
20.240397,0,0,0
20.337475,0,0,0
20.438398,0,0,0
20.537181,0,0,0
20.639419,0,0,1
20.738879,0,0,0
20.836531,0,0,0
20.936234,0,0,0
21.035045,0,0,1
21.131075,0,0,1
21.225035,0,0,0
21.321792,0,0,0
21.419762,0,0,0
21.522020,0,0,0
21.620119,0,0,1
21.725085,0,0,0
21.839073,0,0,0
21.942528,0,0,1
22.040288,0,0,0
22.137653,0,0,0
22.238738,0,0,1
22.336365,0,0,1
22.434484,0,0,1
22.534490,0,0,1
22.632388,0,0,1
22.745934,0,0,0
22.859090,0,0,0
22.964979,0,0,0
23.060436,0,0,0
23.156998,0,0,0
23.253452,0,0,0
23.356041,0,0,0
23.452795,0,0,0
23.554365,0,0,0
23.658796,0,0,0
23.763531,0,0,0
23.862336,0,0,1
23.958445,0,0,0
