timestamps,labels,rewards,actions
0.017748807000316447,0,0,1
0.11638805900020088,0,0,1
0.21502046900059213,0,0,1
0.3095567550008127,0,0,0
0.4133596790006777,0,0,0
0.5129789480006366,0,0,0
0.6117680510005812,0,0,1
0.710670953000772,0,0,0
0.8109914160004337,0,0,0
0.908816447999925,0,0,0
1.008717661999981,0,0,0
1.1017530270000861,0,0,0
1.1982823420003115,0,0,1
1.3014084260003074,0,0,0
1.3988504860008106,0,0,1
1.5010329639999327,0,0,0
1.5973501600001327,0,0,1
1.6981355930001882,0,0,0
1.797449558000153,0,0,0
1.8981859510004142,0,0,0
2.001849833000051,0,0,0
2.0980351050002355,0,0,0
2.202073546000065,0,0,0
2.29702317400006,0,0,1
2.3993748380007673,0,0,0
2.5019438409999566,0,0,0
2.602729740000541,0,0,0
2.70089530200039,0,0,0
2.8021538720004173,0,0,1
2.9001699230002487,0,0,1
3.0021045530002084,0,0,0
3.102435501999935,0,0,0
3.2003057629999603,0,0,0
3.3010323739999876,0,0,0
3.4033904490006535,0,0,0
3.5022680440006297,0,0,0
3.6009528889999274,0,0,0
3.6984581480000998,0,0,1
3.7989072020000094,0,0,0
3.896252814000036,0,0,1
3.99608274000002,0,0,0
4.093908912000188,0,0,0
4.193689792000441,0,0,0
4.286612075000448,0,0,0
4.383770778000326,0,0,1
4.485225926000567,0,0,1
4.583431853000548,0,0,1
4.68276062500081,0,0,0
4.782801968000058,0,0,0
4.884663283000009,0,0,0
4.985641553000278,0,0,0
5.084882568000467,0,0,1
5.185649121000097,0,0,1
5.284123739000279,0,0,1
5.385375993000707,0,0,0
5.495373600000676,0,0,0
5.59823839100045,0,0,1
5.697865285000262,0,0,0
5.794083786000556,0,0,0
5.892657106000115,0,0,0
5.986618830000225,0,0,1
6.08660904000044,0,0,0
6.184462023000378,0,0,0
6.286267057000259,0,0,0
6.384795050000321,0,0,0
6.486862581999958,0,0,1
6.585801199000343,0,0,1
6.688098546000219,0,0,1
6.7858247930007565,0,0,0
6.885984903999997,0,0,1
6.985409527000229,0,0,0
7.0886637900002825,0,0,0
7.185572576000595,0,0,0
7.286650743000791,0,0,0
7.388616417000776,0,0,0
7.4863787330004925,0,0,0
7.589174048000132,0,0,0
7.685863197000799,0,0,0
7.78876288200081,0,0,1
7.886576851000427,0,0,0
7.988721868000539,0,0,1
8.086790671000017,0,0,0
8.19196114100032,0,0,1
8.28940506500021,0,0,1
8.38968395700067,0,0,0
8.486765816000116,0,0,0
8.589308777000042,0,0,0
8.686036394999974,0,0,1
8.790965195000354,0,0,1
8.889607910999985,0,0,0
8.986908423999921,0,0,0
9.085172126000543,0,0,0
9.185415352000746,0,0,0
9.284049989000778,0,0,0
9.385445909000737,0,0,0
9.48397814100008,0,0,0
9.58337785599997,0,0,0
9.684746400000222,0,0,0
9.783723176000422,0,0,0
9.88421469900004,0,0,0
9.982631548999962,0,0,1
10.079446655000538,0,0,0
10.178635969000425,0,0,0
10.272852463000163,0,0,0
10.374633049000295,0,0,1
10.473551806000614,0,0,0
10.574589512000784,0,0,0
10.674670846000481,0,0,0
10.77566184800071,0,0,0
10.874156497000513,0,0,0
10.973550159000297,0,0,0
11.0739892900001,0,0,0
11.17340928700014,0,0,0
11.270702456000436,0,0,1
11.370544573000188,0,0,0
11.46864876500058,0,0,0
11.570642388000124,0,0,0
11.671048222000536,0,0,0
11.770123539000451,0,0,0
11.872696131000339,0,0,1
11.972164043000703,0,0,1
12.073002600000109,0,0,0
12.172454836000725,0,0,0
12.2746484470008,0,0,1
12.379162043000179,0,0,1
12.475041353000051,0,0,0
12.57686967600057,0,0,0
12.675804753000193,0,0,1
12.777211197000724,0,0,0
12.878736006000508,0,0,0
12.976740708000762,0,0,0
13.075891790000242,0,0,1
13.17732121500012,0,0,0
13.275955785000406,0,0,1
13.379651906000618,0,0,0
13.478604545000053,0,0,1
13.577611868000531,0,0,0
13.675582090000717,0,0,0
13.775166235000142,0,0,0
13.873234360000424,0,0,0
13.973107802000413,0,0,0
14.071327522000502,0,0,0
14.171961324000222,0,0,1
14.265384283000458,0,0,0
14.361111308000545,0,0,0
14.459972725000625,0,0,0
14.558749917000569,1,1,1
14.647872961000758,1,0,1
14.744136730000719,1,0,1
14.841575527000714,1,0,1
14.941402133000338,1,0,1
15.043394488000558,1,0,1
