timestamps,labels,rewards,actions
0.01204037800016522,0,0,1
0.12030277500025477,0,0,1
0.21881799400034652,0,0,1
0.3165425470001537,0,0,0
0.4374480260003111,0,0,0
0.546930760000123,0,0,0
0.6448430520003967,0,0,0
0.7428119600003811,0,0,0
0.8512572960003126,0,0,0
0.9546637930002362,0,0,0
1.0500504170004206,0,0,1
1.1465416540004298,0,0,0
1.2462880030002452,0,0,0
1.3554968410003312,0,0,0
1.464337574000183,0,0,1
1.562618771000416,0,0,0
1.657450130000143,0,0,0
1.7575756580004054,0,0,0
1.8733040750003056,0,0,0
1.9776597210002365,0,0,1
2.078427737000311,0,0,0
2.1917643830001907,0,0,0
2.2958174880000115,0,0,0
2.39255148500024,0,0,0
2.491584461000002,0,0,0
2.591927649000354,0,0,0
2.692022396000084,0,0,0
2.7992225900002268,0,0,0
2.906024804000026,0,0,0
3.0110254500000337,0,0,0
3.1236863050003194,0,0,0
3.230821479000042,0,0,0
3.344986211000105,0,0,0
3.4516418900002463,0,0,1
3.5492221730000892,0,0,1
3.6563943140004085,0,0,0
3.7516519140003766,0,0,1
3.8553015670004243,0,0,1
3.9517275530001825,0,0,0
4.0622105170000395,0,0,1
4.164131817999987,0,0,1
4.26189193800019,0,0,0
4.3603059490001215,0,0,0
4.467093835000014,0,0,1
4.571758219000003,0,0,0
4.675493686000209,0,0,0
4.776575502000014,0,0,0
4.88044692800031,0,0,0
4.995364370000061,0,0,1
5.111435629000425,0,0,0
5.2133440110001175,0,0,0
5.31758473400032,0,0,0
5.416767078000248,0,0,0
5.527836722000302,0,0,0
5.630307782000273,0,0,0
5.737741797000126,0,0,0
5.840251381000144,0,0,1
5.938972130000366,0,0,1
6.034216057000322,0,0,1
6.1303959350002515,0,0,0
6.240762117000031,0,0,1
6.3474538410000605,0,0,0
6.454641721000371,0,0,0
6.563646067000263,0,0,0
6.663231348000409,0,0,0
6.765402265000375,0,0,0
6.87466981300031,0,0,0
6.975605070000256,0,0,0
7.084493911000209,0,0,0
7.186010810000425,0,0,0
7.286505657000362,0,0,0
7.386270128000433,0,0,0
7.483807617000366,0,0,0
7.598279756000011,0,0,0
7.702128509000431,0,0,0
7.805264161000196,0,0,0
7.909693323000283,0,0,0
8.009344928000246,0,0,0
8.109959908000292,0,0,0
8.21964902100035,0,0,0
8.32508084500023,0,0,0
8.421147595000093,0,0,0
8.518149741000343,0,0,0
8.615645966000102,0,0,1
8.712133563000407,0,0,1
8.812075674000425,0,0,1
8.909859558000335,0,0,0
9.01133907700023,0,0,0
9.114345700000285,0,0,0
9.22089206999999,0,0,0
9.320721564999985,0,0,1
9.4183539200003,0,0,0
9.520359089000067,0,0,0
9.624803817000156,0,0,0
9.72239765500035,0,0,1
9.823967838000044,0,0,1
9.926575995000348,0,0,0
10.024517797000044,0,0,1
10.12389138000026,0,0,0
10.226022580000063,0,0,0
10.324288216000241,0,0,0
10.418907979000323,0,0,0
10.529007385000114,0,0,1
10.628888072000336,0,0,0
10.73115011300024,0,0,0
10.83143334200031,0,0,1
10.92971567800032,0,0,1
11.037355989000389,0,0,1
11.136290242000086,0,0,0
11.2494170760001,0,0,0
11.359410978000142,0,0,0
11.462614108000253,0,0,0
11.578527172000122,0,0,0
11.68343037700015,0,0,1
11.780721390000053,0,0,0
11.881442224000239,0,0,1
11.978579653999986,0,0,0
12.08185293400038,0,0,1
12.181160848000218,0,0,0
12.293051757000285,0,0,0
12.400512900000194,0,0,0
12.496130838000227,0,0,0
12.594360516000052,0,0,0
12.692921437000223,0,0,0
12.799166267000146,0,0,0
12.894212814000184,0,0,1
12.994893508000132,0,0,1
13.101733015000264,0,0,0
13.216511775000072,0,0,0
13.323203591000038,0,0,1
13.431211399000404,0,0,0
13.544122673000402,0,0,0
13.661641858000166,0,0,1
13.762261403000139,0,0,0
13.873881828000322,0,0,1
13.972386140000253,0,0,1
14.069511563000106,0,0,0
14.16700920500034,0,0,0
14.269563593000385,0,0,0
14.386249735000092,0,0,0
14.49605650500007,0,0,0
14.607638868000322,0,0,0
14.70779027000026,0,0,0
14.80638616000033,0,0,0
14.903432925000288,0,0,0
15.010807507000209,0,0,0
15.114047690999996,0,0,0
15.213220364000335,0,0,0
15.327082364000034,0,0,0
15.425521827000011,0,0,0
15.526272665000306,0,0,1
15.623852187000011,0,0,0
15.732522029000393,0,0,0
15.830927053000323,0,0,0
15.928675561000091,0,0,1
16.02902075100019,0,0,1
16.129462375999992,0,0,1
16.233893900000112,0,0,0
16.33583331300042,0,0,0
16.433511954000096,0,0,0
16.532497289000275,0,0,0
16.629733748000035,0,0,0
16.735330587000135,0,0,0
16.834970070000054,0,0,0
16.93634600200039,0,0,1
17.045658092000394,0,0,1
17.14676230000032,0,0,0
17.246564687000046,0,0,1
17.34320238700002,0,0,1
17.45530738100024,0,0,1
17.56569484700003,0,0,0
17.66572554000004,0,0,0
17.762044978000176,0,0,0
17.861452437000025,0,0,0
17.968962554000427,0,0,0
18.072808393000287,0,0,0
18.17100700600031,0,0,0
18.276095177000116,0,0,1
18.383126385000196,0,0,0
18.49752036000018,0,0,0
18.60704725100004,0,0,0
18.706550490000154,0,0,0
18.819568426000387,0,0,0
18.917381904000194,0,0,0
19.019940346000112,0,0,0
19.11745706900001,0,0,0
19.21462132700026,0,0,1
19.328222732000086,0,0,0
19.437832109000283,0,0,1
19.54660444900037,0,0,0
19.647572206000405,0,0,0
19.752788200000396,0,0,0
19.865574912000284,0,0,1
19.964535221000006,0,0,0
20.076121101000354,0,0,1
20.172549287000038,0,0,0
20.273005363000266,0,0,0
20.370184746000177,0,0,0
20.465354949000357,0,0,1
20.565592391000337,0,0,1
20.661652513000263,0,0,0
20.758464312000342,0,0,1
20.855322687000353,0,0,0
20.951761398000144,0,0,0
21.04674452900008,0,0,1
21.141191064000395,0,0,0
21.2544413720002,0,0,1
21.360779148000347,0,0,1
21.46139419300016,0,0,1
21.560307710000416,0,0,1
21.65496434600027,0,0,0
21.760214891000032,0,0,0
21.853677983000125,0,0,0
21.956829935000314,0,0,0
22.057735796000088,0,0,0
22.152371409000352,0,0,0
22.263708462000068,0,0,0
22.365897232000407,0,0,0
22.460861265000403,0,0,1
22.587487289000364,0,0,0
22.68578645300022,0,0,0
22.79472566300001,0,0,1
22.89211599600003,0,0,1
22.995357365000018,0,0,0
23.093395551000413,0,0,0
23.206662884000252,0,0,0
23.302591464000216,0,0,0
23.40146250700036,0,0,0
23.503426233000027,0,0,0
23.601729788000284,0,0,0
23.70103559600011,0,0,1
23.809973960000207,0,0,0
23.91628384600017,0,0,0
24.011680808000165,0,0,0
24.108172619000015,0,0,0
24.207746579000286,0,0,1
24.31438947200013,0,0,0
24.42875623000009,0,0,1
24.52993217500034,0,0,1
24.635718111000187,0,0,0
24.730339668000397,0,0,0
24.83167289300036,0,0,1
24.934723914000188,0,0,0
25.042978231000234,0,0,0
25.14336127200022,0,0,0
25.249846743000035,0,0,1
25.3610121050001,0,0,0
25.462586548000218,0,0,0
25.569847520000167,0,0,0
25.680964102000416,0,0,0
25.793347394000193,0,0,0
25.88988982700039,0,0,0
25.987947821000034,0,0,1
26.087413463000303,0,0,1
26.185281680000116,0,0,0
26.29571007300001,0,0,0
26.39655268100023,0,0,1
26.496424835000198,0,0,0
26.594939909999994,0,0,0
26.689065786000356,0,0,1
26.789741579000292,0,0,1
26.890803342000254,0,0,1
26.993067866000274,0,0,0
27.093708036000407,0,0,0
27.195584471000075,0,0,0
27.300009630000204,0,0,1
27.39821847500025,0,0,1
27.501551898000343,0,0,0
27.597067103000427,0,0,1
27.6956509190004,0,0,0
27.797759050000423,0,0,0
27.900637647000167,0,0,0
28.00517200000013,0,0,1
28.105000185000335,0,0,1
28.210067219000393,0,0,0
28.314522149000368,0,0,0
28.413595264000378,0,0,0
28.515843314999984,0,0,0
28.61998272000028,0,0,0
28.72485408800003,0,0,0
28.823898480000025,0,0,0
28.922176804000173,0,0,0
29.021090538000408,0,0,0
29.12060500000007,0,0,1
29.223839193999993,0,0,0
29.32831954800031,0,0,1
29.43533585000023,0,0,0
29.533841988000404,0,0,1
29.63109925000026,0,0,0
29.72970451600031,0,0,0
29.83486950300039,0,0,1
29.935659318000035,0,0,0
30.02974361300039,0,0,0
30.13614967300009,0,0,0
30.242643709000276,0,0,0
30.34092651600031,0,0,0
30.437249884000266,0,0,0
30.553348842000105,0,0,0
30.650838994000424,0,0,1
30.750294992000363,0,0,0
30.847870417000195,0,0,0
30.9507920570004,0,0,0
31.051845142000275,0,0,1
31.149721016000058,0,0,1
31.262336599000264,0,0,0
31.362197240000114,0,0,0
31.462845435000418,0,0,0
31.574105110000346,0,0,1
31.67948372500041,0,0,1
31.77762984600031,0,0,0
31.892062027000065,0,0,0
32.008183591000034,0,0,0
32.11360826800001,0,0,0
32.22360147900008,1,1,0
32.3158385390002,1,0,0
32.421467877000396,1,0,0
32.51223193900023,1,0,0
32.609852864000004,1,0,0
32.70635634300015,1,0,0
32.812800191000406,1,0,0
32.912545099,1,0,0
33.00927963700042,1,0,0
33.10182302000021,1,0,0
33.20778127700032,0,0,0
33.310199207000096,0,0,1
33.41071423600033,0,0,0
33.52043764400014,0,0,1
33.6310861310003,0,0,0
33.729745557000115,0,0,0
33.825479094,0,0,0
33.923279025000284,0,0,0
34.0201147810003,0,0,0
34.11915266300002,0,0,0
34.21884399500004,0,0,0
34.31809253700021,0,0,0
34.4188288510004,0,0,0
34.520528732,0,0,1
34.61895377300016,0,0,0
34.71850826300033,0,0,1
34.829242293000334,0,0,0
34.931708925000294,0,0,0
35.03352558000006,0,0,0
35.14637631000005,0,0,0
35.24736790800034,0,0,0
35.3472539280001,0,0,1
35.44336590000012,0,0,1
35.551649486000315,0,0,1
35.65890020300003,0,0,0
35.75611231400035,0,0,0
35.8523372640002,0,0,0
35.94753867700001,0,0,1
36.04271991900032,0,0,0
36.15339876300004,0,0,0
36.253284291,0,0,0
36.351311283000086,0,0,0
36.45558876300038,0,0,0
36.55085509000037,0,0,0
36.65031888400017,0,0,1
36.74733597900013,0,0,1
36.86125215100037,0,0,0
36.971879913000066,0,0,0
37.07665525700031,0,0,0
37.177378346000296,0,0,0
37.272324172000026,0,0,1
37.371290523000425,0,0,0
37.46772609000027,0,0,0
37.57925528800024,0,0,1
37.681352637000145,0,0,0
37.78275073600025,0,0,0
37.88643419200025,0,0,0
37.99177905200031,0,0,1
38.087973561000126,0,0,0
38.18704462900041,0,0,1
38.28337797700033,0,0,0
38.39660165500027,0,0,0
38.51520212300011,0,0,0
38.635087709000345,0,0,1
38.75090564000038,0,0,0
38.8481813960002,0,0,0
38.949356292000175,0,0,0
39.04564429700031,0,0,1
39.14624463300015,0,0,0
39.24752074800017,0,0,0
39.3510229780004,0,0,1
39.46218019200023,0,0,1
39.568641239000044,0,0,0
39.68104883800015,0,0,1
39.78828252500034,0,0,0
39.884613212000204,0,0,1
39.98151811100024,0,0,0
40.086956361000375,0,0,0
40.186785277000126,0,0,0
40.285806180000236,0,0,0
40.38261762400043,0,0,1
40.47649199700027,0,0,1
40.587830171000405,0,0,0
40.68909149500041,0,0,0
40.78874449900013,0,0,0
40.88895405500034,0,0,0
40.984746288000224,0,0,1
41.08167129200001,0,0,1
41.19545135100043,0,0,0
41.30333806700037,0,0,1
41.40487783500021,0,0,1
41.50468708800008,0,0,1
41.603661365000335,0,0,1
41.70416728300006,0,0,0
41.805683327000224,0,0,0
41.908696711000175,0,0,0
42.01183850100006,0,0,0
42.110825362000014,0,0,0
42.210655791000136,0,0,0
42.307638456000404,0,0,0
42.42365907200019,0,0,1
42.52451865900002,0,0,0
42.63533451500007,0,0,0
42.7413134340004,0,0,1
42.84926481900038,0,0,0
42.94693616500035,0,0,0
43.05075704400042,0,0,0
43.16296840400037,0,0,0
43.2746520540004,0,0,1
43.37403281700017,0,0,1
43.47194868000042,0,0,1
43.56883451700014,0,0,0
43.663904519000425,0,0,0
43.75996568200026,0,0,0
43.87306882100029,0,0,0
43.982643467000344,0,0,0
44.08480475100032,0,0,0
44.185822073000054,0,0,0
44.29003440700035,0,0,1
44.391143559000284,0,0,1
44.49345941400043,0,0,0
44.59735376300023,0,0,0
44.71653677300037,0,0,0
44.81451844100002,0,0,0
44.91081938100024,0,0,0
45.00915713300037,0,0,0
45.12095024600012,0,0,0
45.22174488000019,0,0,0
45.32298095000033,0,0,0
45.43338088600012,0,0,0
45.55040798900018,0,0,1
45.64963656400005,0,0,1
45.7575339670002,0,0,0
45.85666600600007,0,0,0
45.955243562000305,0,0,1
46.053081131,0,0,0
46.146913963000316,0,0,0
46.24583865500017,0,0,0
46.3436489970004,0,0,0
46.447418449,0,0,0
46.550101326000004,0,0,0
46.66289856000003,0,0,1
46.761892075000105,0,0,0
46.859823743000106,0,0,0
46.96340241900043,0,0,0
47.0806376380001,0,0,1
47.18529186600017,0,0,0
47.28821535200041,0,0,0
47.38885652600038,0,0,1
47.48991132200035,0,0,0
47.5917701340004,0,0,0
47.693267475000084,0,0,1
47.79734875600025,0,0,0
47.897281767000095,0,0,0
48.00683685000013,0,0,0
48.124765394000406,0,0,1
48.226940686000034,0,0,0
48.325077221000356,0,0,1
48.4240520430003,0,0,0
48.52582343400036,0,0,1
48.623629153000365,0,0,1
48.72526179100032,0,0,1
48.8339072900003,0,0,1
48.934184345000176,0,0,0
49.04636450900034,0,0,0
49.14654980200021,0,0,0
49.245133956000245,0,0,0
49.34892333200014,0,0,1
49.45802892000029,0,0,0
49.552754539000034,0,0,1
49.65705998900012,0,0,1
49.7582703840003,0,0,1
49.86979877800013,0,0,0
49.97006285700036,0,0,1
50.08206500000006,0,0,1
50.18445906500028,0,0,1
50.28334447400039,1,1,0
50.38640880600042,1,0,0
50.490035079000336,1,0,0
50.585157811000045,1,0,0
50.69062664100011,1,0,0
50.79856879300041,1,0,0
50.900358086000324,1,0,0
51.00091367499999,1,0,0
51.108329188000425,1,0,0
51.20528557500029,1,0,0
51.30685722900034,0,0,0
51.401517453999986,0,0,0
51.51233709300004,0,0,0
51.61625481200008,0,0,1
51.71549861600033,0,0,1
51.82777907400032,0,0,0
51.92734501200039,0,0,0
52.02675483100029,0,0,0
52.12646339700041,0,0,0
52.22330772500027,0,0,0
52.33409295199999,0,0,0
52.43143539100038,0,0,0
52.528060097000434,0,0,0
52.62736566400008,0,0,0
52.72587304700028,0,0,0
52.824913179000305,0,0,0
52.9402664510003,0,0,0
53.04187781700011,0,0,0
53.1550153080002,0,0,1
53.25981548100026,0,0,0
53.36033836800016,0,0,1
53.464050022000265,0,0,1
53.568947906000176,0,0,0
53.66818853600034,0,0,0
53.76757896200024,0,0,0
53.868513006000285,0,0,0
53.969430095999996,0,0,0
54.06606186900035,0,0,0
54.165712629000154,0,0,0
54.264318124000056,0,0,1
54.36190968200026,0,0,0
54.45598544500035,0,0,1
54.55901979000009,0,0,0
54.65579547800007,0,0,0
54.75775772000043,0,0,1
54.854121746000146,0,0,1
54.96154159000025,0,0,1
55.061725945000035,0,0,1
55.15839359000029,0,0,1
55.26662438800031,0,0,1
55.37152541500018,0,0,1
55.474546207,0,0,1
55.58412500600025,0,0,0
55.682134442999995,0,0,1
55.784645337000256,0,0,0
55.891139401000146,0,0,0
56.0014988060002,0,0,0
56.10783389700009,0,0,0
56.20299647800039,0,0,0
56.30965383900002,0,0,0
56.409131125000386,0,0,0
56.51424697600032,0,0,0
56.61616726800003,0,0,0
56.71623892000025,0,0,1
56.81622862100039,0,0,0
56.91378595900005,0,0,0
57.01027548299999,0,0,0
57.11335041500024,0,0,0
57.2148718870003,0,0,0
57.32346303200029,0,0,0
57.43224728500036,0,0,0
57.53160811400039,0,0,0
57.62870004200022,0,0,0
57.72604523000018,0,0,0
57.8251888650002,0,0,0
57.92802016400037,0,0,0
58.02449225500004,0,0,0
58.136297775,0,0,0
58.23352468100029,0,0,1
58.32819982300043,0,0,1
58.42643308700008,0,0,0
58.540507142000024,0,0,1
58.64461520900022,0,0,0
58.74581869700023,0,0,1
58.852177679000306,0,0,0
58.95098044700035,0,0,0
59.04957632700007,0,0,0
59.14789480000036,0,0,0
59.255267780000395,0,0,1
59.3569506230001,0,0,0
59.4697547400001,0,0,0
59.57119411600024,0,0,0
59.67105366600026,0,0,0
59.776697377000346,0,0,1
59.879069296000125,0,0,0
59.978927106000356,0,0,0
60.07990615500012,0,0,0
60.177687489000164,0,0,0
60.28141485600008,0,0,0
60.386818331000086,0,0,1
60.48796112800028,0,0,1
60.59131828600039,0,0,1
60.69490940700007,0,0,0
60.80432382200024,0,0,0
60.91128824600037,0,0,0
61.01569032100042,0,0,1
61.12417021800002,0,0,0
61.23447989400029,0,0,1
61.331808206999995,0,0,1
61.430319474000044,0,0,0
61.535823154000354,0,0,0
61.641304737000155,0,0,1
61.73715756199999,0,0,0
61.83710632900011,0,0,0
61.955436396000096,0,0,1
62.05959461200018,0,0,0
62.15855573200042,0,0,1
62.25841703500009,0,0,1
62.369735695000145,0,0,1
62.47213275800004,0,0,0
62.5731134990001,0,0,0
62.671912949000216,0,0,0
62.76637423500006,0,0,1
62.87534636800001,0,0,1
62.97566794300019,0,0,0
63.07469872500042,0,0,0
63.179377552000005,0,0,1
63.28726662400004,0,0,0
63.39249917400002,0,0,1
63.497040458000356,0,0,0
63.600446987000396,0,0,1
63.714181629999985,0,0,1
63.813981006000176,0,0,0
63.92342464600006,0,0,1
64.01655539700005,0,0,0
64.11426460200028,0,0,0
64.21418373699998,0,0,0
64.3217213590001,0,0,0
64.42344895300039,0,0,0
64.52084812500016,0,0,0
64.61728687300001,0,0,0
64.72401408700034,0,0,1
64.82557704600003,0,0,0
64.92636850899999,0,0,0
65.02451157500036,0,0,0
65.12139580200028,0,0,0
65.22097359100007,0,0,0
65.32208572100035,0,0,1
65.41958579300035,0,0,0
65.52249541000037,0,0,0
65.62613952200036,0,0,0
65.72790623300034,0,0,1
65.83591989900015,0,0,1
65.93341866500032,0,0,0
66.0413524100004,0,0,0
66.13776414200038,0,0,0
66.24269661700009,0,0,0
66.36102506900033,0,0,0
66.4773466910001,0,0,1
66.58544417500025,0,0,0
66.68186540600027,0,0,1
