timestamps,labels,rewards,actions
0.023068967999279266,0,0,1
0.12468765999983589,0,0,1
0.2208828689999791,0,0,0
0.3141943889995673,0,0,0
0.43971052399956534,0,0,1
0.5385464799992405,0,0,0
0.6368824769997445,0,0,0
0.7361424840000836,0,0,0
0.8370473969998784,0,0,1
0.9383459419996143,0,0,0
1.037471533999451,0,0,0
1.1355537259996709,0,0,0
1.2338062489998265,0,0,0
1.3287313459995858,0,0,0
1.4256402009996236,0,0,0
1.5395234479992723,0,0,0
1.6364189649993932,0,0,0
1.734444488999543,0,0,0
1.8340859909994833,0,0,0
1.9341616639994754,0,0,0
2.045220944999528,0,0,0
2.141929060999246,0,0,0
2.239519925999957,0,0,0
2.3388975849993585,0,0,0
2.4382427959999404,0,0,1
2.5390593029997035,0,0,1
2.6374774609994347,0,0,0
2.7371834440000384,0,0,0
2.8340503229992464,0,0,0
2.9355729859998974,0,0,0
3.0331411170000138,0,0,0
3.1356144080000377,0,0,0
3.2323796840000796,0,0,0
3.3338675779996265,0,0,0
3.429794452999886,0,0,1
3.526044825000099,0,0,0
3.623290048999479,0,0,1
3.7241821879997588,0,0,1
3.8234132499992484,0,0,0
3.92174524299935,0,0,0
4.021137501999874,0,0,0
4.119548867999583,0,0,0
4.22095721200003,0,0,0
4.317256368999551,0,0,0
4.415949100000034,0,0,0
4.513454023000122,0,0,0
4.6128551699994205,0,0,0
4.709883862999959,0,0,0
4.806163231000028,0,0,0
4.904905248999967,0,0,0
5.0036784079993595,0,0,0
5.102949152999827,0,0,0
5.196651212999313,0,0,0
5.296404504999373,0,0,0
5.394998281999506,0,0,0
5.495225959999516,0,0,0
5.593164608999359,0,0,0
5.692002763999881,0,0,0
5.791039843999897,0,0,0
5.8923661649996575,0,0,0
5.991587980999611,0,0,0
6.093922288999238,0,0,0
6.191800586999307,0,0,1
6.291712206999364,0,0,0
6.3933084539994525,0,0,1
6.4922265429995605,0,0,0
6.590970040999309,0,0,0
6.691528215999824,0,0,0
6.788915600000109,0,0,0
6.889119271999334,0,0,1
6.9854838060000475,0,0,0
7.092480399000124,0,0,1
7.195140934999472,0,0,1
7.298022089999904,0,0,0
7.39677040999959,0,0,0
7.492994567000096,0,0,0
7.594248617999256,0,0,1
7.692494273999728,0,0,0
7.795000194999375,0,0,0
7.894874349999554,0,0,0
7.997097460999612,0,0,1
8.09407230999932,0,0,0
8.194841747999817,0,0,0
8.292826633999539,0,0,0
8.393936531999316,0,0,0
8.493661028999668,0,0,1
8.594077474999722,0,0,1
8.69228916299926,0,0,0
8.793129132000104,0,0,0
8.89525383399996,0,0,0
8.995843654000055,0,0,0
9.097649665999597,0,0,1
9.207019116999618,0,0,1
9.303243493999616,0,0,1
9.40058297899941,0,0,1
9.513748029999988,0,0,1
9.62189801599925,0,0,0
9.7338086689997,0,0,0
9.833649082999727,0,0,0
9.928619344999788,0,0,0
10.029330657999708,0,0,0
10.128039477999664,0,0,1
10.22570557400013,0,0,1
10.32057099299982,0,0,0
10.417833435999455,0,0,0
10.5156038239993,0,0,0
10.611712988999898,0,0,0
10.71269958799985,0,0,0
10.811388586999783,0,0,0
10.911453151999922,0,0,0
11.010537475999627,0,0,1
11.108502131999558,0,0,0
11.202713124999718,0,0,0
11.29982691799978,0,0,0
11.396204650999607,0,0,0
11.49447771999985,0,0,0
11.594609434999256,0,0,1
11.69555853699967,0,0,0
11.79293741499987,0,0,0
11.891740662999837,0,0,0
11.991826733999915,0,0,0
12.08669759499935,0,0,0
12.184666600000128,0,0,1
12.281113139999434,0,0,1
12.378958457999943,0,0,1
12.47849921299985,0,0,0
12.576987016999738,0,0,0
12.67736856099964,0,0,0
12.77525593700011,0,0,0
12.871132141999624,0,0,0
12.965583823000088,0,0,1
13.063651699999355,0,0,1
13.164523944999928,0,0,0
13.265608817999237,0,0,0
13.363130584999453,1,1,1
13.452624784999898,1,0,1
13.550884506999864,1,0,1
13.645797556999241,1,0,1
13.743261771999641,1,0,1
13.842696687999705,1,0,1
13.934842187999493,1,0,1
14.041835213999548,1,0,1
14.145566196999425,1,0,1
14.246079571999871,1,0,1
14.350146731999303,0,0,0
14.447639959999833,0,0,0
14.548037537999335,0,0,0
14.647445915999924,0,0,0
14.746664708000026,0,0,1
14.846106002999477,0,0,0
14.943297056999654,0,0,0
15.039862464999715,0,0,1
15.134372586999234,0,0,0
15.235679446999711,0,0,1
15.334676136999406,0,0,1
15.437321140999302,0,0,0
15.53292238099948,0,0,0
15.63695450799969,0,0,1
15.73546295899996,0,0,0
15.837517907999427,0,0,0
15.935237320999477,0,0,1
16.034774776999257,0,0,0
16.132939582999825,0,0,0
16.234603109999625,0,0,1
16.33309475199985,0,0,0
16.436019591999866,0,0,0
16.533426985000006,0,0,0
16.636672198999804,0,0,0
16.745402257999558,0,0,1
16.847937945999547,0,0,0
16.950199698999313,0,0,0
17.05431857199983,0,0,0
17.164821898999435,0,0,1
17.272733507999874,0,0,0
17.367392242999813,0,0,1
17.470232773000134,0,0,0
17.567725896999946,0,0,0
17.67065506600011,0,0,0
17.767433525999877,0,0,0
17.866458873999363,0,0,0
17.96442232299978,0,0,1
18.062812832999953,0,0,0
18.158309941999505,0,0,0
18.25392232499962,0,0,0
18.354862991000118,0,0,1
18.453069615999993,0,0,0
18.555172972000037,0,0,1
18.655300599999464,0,0,0
18.770157506000032,0,0,0
18.88052325099943,0,0,0
18.991091320000123,0,0,0
19.096927005999532,0,0,1
19.20540425999934,0,0,0
19.31386199499957,0,0,0
19.410027315999287,0,0,0
19.509906462999425,0,0,1
19.60607637299927,0,0,1
19.705871591999312,0,0,1
19.804017598999963,0,0,0
19.90294533299948,0,0,0
20.000107776999357,0,0,0
20.099213421999593,0,0,0
20.19367611999951,0,0,0
20.289351448999696,0,0,1
20.390504633999626,0,0,1
20.488324326999646,0,0,0
20.588174268999865,0,0,0
20.684783419999803,0,0,1
20.78940922899983,0,0,1
20.889959391000048,0,0,0
20.990349832999527,0,0,0
21.088823241999307,0,0,1
21.190072671000053,0,0,0
21.290568716999587,0,0,0
21.389700303999234,0,0,0
21.48888361599984,0,0,0
21.586935338999865,0,0,0
21.685198096000022,0,0,0
21.784579137000037,0,0,0
21.88377401999969,0,0,0
21.983815406999383,0,0,0
22.079607202999796,0,0,0
22.177001938000103,0,0,0
22.273519390999354,0,0,0
22.37156584100012,0,0,0
22.470104988999992,0,0,0
22.564311114999327,0,0,1
22.663632054000118,0,0,0
22.75976748099947,0,0,0
22.85800474899952,0,0,1
22.95758587599994,0,0,1
23.054544820000046,0,0,0
23.155085394999332,0,0,1
23.25399561699942,0,0,0
23.353819369999655,0,0,1
23.448220299999775,0,0,0
23.546287043999655,0,0,1
23.64142118899963,0,0,0
23.74110682799983,0,0,0
23.839699380999264,0,0,1
23.934079707999445,0,0,1
24.032412421000117,0,0,1
24.127844117999302,0,0,1
24.237596799999665,0,0,1
24.331362883999645,0,0,1
24.42928233299972,0,0,0
24.52510238600007,0,0,1
24.62698073699994,0,0,0
24.73915719699926,0,0,0
