labels,F4,F3,Fz,Cz,timestamps
0,-1952.68,-495.14,-1253.84,-1585.78,-2.0000186859131155
0,-1952.89,-497.26,-1257.64,-1592.36,-1.9950186391983316
0,-1961.78,-507.48,-1261.65,-1598.59,-1.9900185924835476
0,-1968.98,-509.02,-1267.42,-1600.56,-1.9850185457687672
0,-1961.25,-509.47,-1260.46,-1591.19,-1.9800184990539833
0,-1958.19,-509.28,-1257.79,-1592.14,-1.9750184523391994
0,-1968.74,-515.07,-1264.82,-1593.29,-1.970018405624419
0,-1957.49,-499.42,-1258.78,-1590.32,-1.965018358909635
0,-1979.21,-513.2,-1269.27,-1601.15,-1.9600183121948511
0,-1981.97,-522.02,-1277.91,-1610.81,-1.9550182654800707
0,-1963.74,-515.2,-1274.54,-1611.77,-1.9500182187652868
0,-1980.23,-525.98,-1285.44,-1623.42,-1.9450181720505029
0,-1987.13,-524.58,-1283.78,-1620.32,-1.9400181253357225
0,-1976.61,-523.82,-1276.74,-1613.42,-1.9350180786209386
0,-1978.35,-528.12,-1280.26,-1620.75,-1.9300180319061546
0,-1961.13,-510.56,-1266.46,-1604.44,-1.9250179851913742
0,-1968.84,-512.39,-1270.08,-1612.96,-1.9200179384765903
0,-1967.14,-515.59,-1275.09,-1605.73,-1.9150178917618064
0,-1968.23,-514.89,-1272.64,-1600.1,-1.9100178450470224
0,-1977.57,-517.85,-1279.18,-1607.28,-1.905017798332242
0,-1964.49,-503.39,-1264.59,-1600.93,-1.9000177516174581
0,-1954.81,-494.6,-1259.93,-1597.26,-1.8950177049026742
0,-1962.55,-502.94,-1269.19,-1607.34,-1.8900176581878938
0,-1953.08,-497.05,-1259.98,-1607.08,-1.8850176114731099
0,-1945.05,-479.42,-1246.07,-1587.81,-1.880017564758326
0,-1934.56,-461.64,-1228.37,-1577.42,-1.8750175180435456
0,-1932.01,-467.97,-1235.53,-1584.05,-1.8700174713287616
0,-1931.34,-466.4,-1234.06,-1581.23,-1.8650174246139777
0,-1932.09,-464.84,-1231.97,-1582.62,-1.8600173778991973
0,-1921.98,-456.39,-1220.15,-1577.26,-1.8550173311844134
0,-1921.49,-459.07,-1223.69,-1577.3,-1.8500172844696294
0,-1931.93,-458.58,-1230.94,-1583.15,-1.845017237754849
0,-1930.78,-460.27,-1228.36,-1577.34,-1.8400171910400651
0,-1941.75,-466.69,-1241.27,-1590.08,-1.8350171443252812
0,-1935.74,-478.47,-1241.4,-1591.67,-1.8300170976105008
0,-1944.34,-491.64,-1246.42,-1600.58,-1.8250170508957169
0,-1946.12,-497.02,-1251.98,-1599.97,-1.820017004180933
0,-1943.23,-490.88,-1245.11,-1585.89,-1.8150169574661525
0,-1948.16,-499.11,-1252.41,-1584.64,-1.8100169107513686
0,-1946.33,-491.43,-1247.11,-1576.02,-1.8050168640365847
0,-1946.21,-488.37,-1241.23,-1574.05,-1.8000168173218043
0,-1951.2,-490.51,-1250.74,-1576.77,-1.7950167706070204
