0,1764.93,-15686.28,2138.82,2048.35,0.0,0.0,0.0, 15:37:28.183,1616096248183
1,1492.98,-15686.28,1891.75,1920.83,0.0,0.0,0.0, 15:37:28.199,1616096248199
2,816.75,-15686.28,1168.29,1285.69,0.0,0.0,0.0, 15:37:28.199,1616096248199
3,469.8,-15686.28,785.18,950.27,0.0,0.0,0.0, 15:37:28.212,1616096248212
4,300.41,-15686.28,588.58,790.54,0.0,0.0,0.0, 15:37:28.212,1616096248212
5,224.22,-15358.96,495.83,719.45,0.0,0.0,0.0, 15:37:28.213,1616096248213
6,176.01,-14769.14,444.64,670.48,0.0,0.0,0.0, 15:37:28.213,1616096248213
7,165.53,-14243.17,436.68,654.78,0.0,0.0,0.0, 15:37:28.226,1616096248226
8,160.36,-13888.16,423.73,640.18,0.0,0.0,0.0, 15:37:28.226,1616096248226
9,155.84,-13679.28,422.29,639.95,0.0,0.0,0.0, 15:37:28.241,1616096248241
10,154.87,-13610.09,419.62,642.34,0.0,0.0,0.0, 15:37:28.241,1616096248241
11,147.81,-12691.85,417.14,639.04,0.0,0.0,0.0, 15:37:28.242,1616096248242
12,144.6,-11855.52,419.65,637.78,0.0,0.0,0.0, 15:37:28.242,1616096248242
13,175.15,-11087.47,443.27,662.21,0.0,0.0,0.0, 15:37:28.255,1616096248255
14,171.75,-10440.25,439.11,660.92,0.0,0.0,0.0, 15:37:28.255,1616096248255
15,174.66,-9854.61,443.64,666.84,0.0,0.0,0.0, 15:37:28.271,1616096248271
16,181.04,-9327.96,448.45,671.69,0.0,0.0,0.0, 15:37:28.271,1616096248271
17,172.35,-8883.72,433.36,661.71,0.0,0.0,0.0, 15:37:28.272,1616096248272
18,181.62,-8462.52,441.56,668.77,0.0,0.0,0.0, 15:37:28.272,1616096248272
19,151.79,-8122.7,418.98,635.5,0.0,0.0,0.0, 15:37:28.286,1616096248286
20,166.26,-7787.33,428.15,645.47,0.0,0.0,0.0, 15:37:28.286,1616096248286
21,160.91,-7500.91,421.15,644.01,0.0,0.0,0.0, 15:37:28.301,1616096248301
22,161.0,-7249.65,419.31,643.03,0.0,0.0,0.0, 15:37:28.301,1616096248301
23,171.87,-7010.65,432.66,656.18,0.0,0.0,0.0, 15:37:28.302,1616096248302
24,176.2,-6800.5,432.72,661.76,0.0,0.0,0.0, 15:37:28.302,1616096248302
25,162.02,-6633.43,420.5,648.32,0.0,0.0,0.0, 15:37:28.315,1616096248315
26,149.74,-6480.14,406.8,636.79,0.0,0.0,0.0, 15:37:28.315,1616096248315
27,155.52,-6334.34,412.03,638.17,0.0,0.0,0.0, 15:37:28.331,1616096248331
28,157.25,-6209.89,409.43,636.49,0.0,0.0,0.0, 15:37:28.331,1616096248331
29,165.27,-6085.71,420.23,644.5,0.0,0.0,0.0, 15:37:28.332,1616096248332
30,168.7,-5977.38,421.55,648.28,0.0,0.0,0.0, 15:37:28.332,1616096248332
31,162.29,-5897.28,414.95,639.07,0.0,0.0,0.0, 15:37:28.362,1616096248362
32,164.26,-5808.6,414.66,641.61,0.0,0.0,0.0, 15:37:28.362,1616096248362
33,148.25,-5748.94,401.13,627.82,0.0,0.0,0.0, 15:37:28.362,1616096248362
34,145.61,-5685.27,398.21,625.03,0.0,0.0,0.0, 15:37:28.362,1616096248362
35,169.46,-5605.33,420.92,646.6,0.0,0.0,0.0, 15:37:28.363,1616096248363
36,170.86,-5555.69,421.63,644.89,0.0,0.0,0.0, 15:37:28.363,1616096248363
37,155.82,-5527.55,405.73,629.76,0.0,0.0,0.0, 15:37:28.376,1616096248376
38,177.11,-5464.02,426.59,650.84,0.0,0.0,0.0, 15:37:28.376,1616096248376
39,176.29,-5425.65,426.59,647.82,0.0,0.0,0.0, 15:37:28.391,1616096248391
40,164.09,-5406.26,414.28,636.79,0.0,0.0,0.0, 15:37:28.391,1616096248391
41,177.29,-5359.49,427.29,651.67,0.0,0.0,0.0, 15:37:28.392,1616096248392
42,173.92,-5334.1,422.39,641.98,0.0,0.0,0.0, 15:37:28.392,1616096248392
43,190.0,-5295.1,441.0,663.07,0.0,0.0,0.0, 15:37:28.406,1616096248406
44,185.69,-5273.68,434.46,652.47,0.0,0.0,0.0, 15:37:28.406,1616096248406
45,192.27,-5249.94,437.04,655.55,0.0,0.0,0.0, 15:37:28.421,1616096248421
46,203.34,-5220.29,449.69,674.59,0.0,0.0,0.0, 15:37:28.421,1616096248421
47,156.69,-5255.25,403.65,624.83,0.0,0.0,0.0, 15:37:28.422,1616096248422
48,160.35,-5242.99,408.11,634.3,0.0,0.0,0.0, 15:37:28.422,1616096248422
49,160.95,-5225.3,408.31,629.46,0.0,0.0,0.0, 15:37:28.435,1616096248435
50,152.93,-5222.36,403.75,623.47,0.0,0.0,0.0, 15:37:28.435,1616096248435
51,157.04,-5215.86,396.54,623.04,0.0,0.0,0.0, 15:37:28.451,1616096248451
52,154.77,-5206.79,400.02,629.14,0.0,0.0,0.0, 15:37:28.451,1616096248451
53,159.25,-5184.46,408.94,638.61,0.0,0.0,0.0, 15:37:28.452,1616096248452
54,175.92,-5165.47,419.85,651.99,0.0,0.0,0.0, 15:37:28.452,1616096248452
55,154.0,-5180.54,402.33,629.94,0.0,0.0,0.0, 15:37:28.465,1616096248465
56,167.41,-5162.18,412.83,646.02,0.0,0.0,0.0, 15:37:28.465,1616096248465
57,141.5,-5189.95,384.9,608.96,0.0,0.0,0.0, 15:37:28.481,1616096248481
58,148.37,-5178.1,389.9,619.99,0.0,0.0,0.0, 15:37:28.481,1616096248481
59,158.63,-5168.96,398.34,628.8,0.0,0.0,0.0, 15:37:28.482,1616096248482
60,150.99,-5171.72,392.04,622.85,0.0,0.0,0.0, 15:37:28.482,1616096248482
61,163.57,-5156.14,400.74,637.55,0.0,0.0,0.0, 15:37:28.496,1616096248496
62,149.53,-5163.71,387.87,618.67,0.0,0.0,0.0, 15:37:28.496,1616096248496
63,155.83,-5156.69,394.12,624.69,0.0,0.0,0.0, 15:37:28.511,1616096248511
64,155.76,-5158.74,392.8,622.52,0.0,0.0,0.0, 15:37:28.511,1616096248511
65,158.15,-5158.42,396.11,627.77,0.0,0.0,0.0, 15:37:28.512,1616096248512
66,165.52,-5143.75,404.89,630.83,0.0,0.0,0.0, 15:37:28.512,1616096248512
67,150.7,-5162.23,390.35,616.3,0.0,0.0,0.0, 15:37:28.525,1616096248525
68,158.75,-5152.87,387.29,625.19,0.0,0.0,0.0, 15:37:28.525,1616096248525
69,164.46,-5138.51,396.52,625.14,0.0,0.0,0.0, 15:37:28.541,1616096248541
70,163.41,-5135.4,398.75,623.16,0.0,0.0,0.0, 15:37:28.541,1616096248541
71,158.82,-5145.33,392.98,620.43,0.0,0.0,0.0, 15:37:28.542,1616096248542
72,175.85,-5127.53,413.67,638.72,0.0,0.0,0.0, 15:37:28.542,1616096248542
73,183.64,-5119.7,420.67,652.41,0.0,0.0,0.0, 15:37:28.556,1616096248556
74,151.0,-5155.81,385.02,618.71,0.0,0.0,0.0, 15:37:28.556,1616096248556
75,161.58,-5135.47,401.06,629.93,0.0,0.0,0.0, 15:37:28.571,1616096248571
76,161.22,-5142.21,395.49,634.15,0.0,0.0,0.0, 15:37:28.571,1616096248571
77,159.03,-5138.8,397.06,627.55,0.0,0.0,0.0, 15:37:28.572,1616096248572
78,163.83,-5132.86,405.16,630.23,0.0,0.0,0.0, 15:37:28.572,1616096248572
79,158.88,-5134.35,395.2,624.08,0.0,0.0,0.0, 15:37:28.586,1616096248586
80,148.91,-5144.87,388.22,617.52,0.0,0.0,0.0, 15:37:28.586,1616096248586
81,143.96,-5147.01,381.49,617.46,0.0,0.0,0.0, 15:37:28.601,1616096248601
82,155.52,-5128.26,391.83,627.95,0.0,0.0,0.0, 15:37:28.601,1616096248601
83,171.95,-5117.33,411.47,645.38,0.0,0.0,0.0, 15:37:28.602,1616096248602
84,155.79,-5136.95,393.3,626.98,0.0,0.0,0.0, 15:37:28.602,1616096248602
85,175.26,-5127.95,409.03,647.08,0.0,0.0,0.0, 15:37:28.616,1616096248616
86,175.04,-5118.99,406.55,647.08,0.0,0.0,0.0, 15:37:28.616,1616096248616
87,146.08,-5141.2,384.12,612.1,0.0,0.0,0.0, 15:37:28.631,1616096248631
88,169.85,-5124.77,406.31,625.6,0.0,0.0,0.0, 15:37:28.631,1616096248631
89,152.36,-5140.9,386.65,611.27,0.0,0.0,0.0, 15:37:28.632,1616096248632
90,162.28,-5129.89,398.71,624.39,0.0,0.0,0.0, 15:37:28.632,1616096248632
91,160.24,-5136.89,391.38,619.89,0.0,0.0,0.0, 15:37:28.646,1616096248646
92,157.19,-5136.28,388.35,610.57,0.0,0.0,0.0, 15:37:28.646,1616096248646
93,172.56,-5121.31,406.18,628.94,0.0,0.0,0.0, 15:37:28.661,1616096248661
94,161.88,-5134.72,391.64,617.36,0.0,0.0,0.0, 15:37:28.661,1616096248661
95,170.87,-5123.03,404.34,637.37,0.0,0.0,0.0, 15:37:28.676,1616096248676
96,170.85,-5121.87,405.71,627.62,0.0,0.0,0.0, 15:37:28.676,1616096248676
97,162.1,-5129.95,395.32,617.77,0.0,0.0,0.0, 15:37:28.677,1616096248677
98,148.07,-5140.67,380.68,613.66,0.0,0.0,0.0, 15:37:28.677,1616096248677
99,173.82,-5113.9,409.72,633.49,0.0,0.0,0.0, 15:37:28.691,1616096248691
100,155.49,-5130.6,390.93,619.12,0.0,0.0,0.0, 15:37:28.691,1616096248691
