labels,F4,F3,Fz,Cz,timestamps
0,-2014.47,-911.08,-1575.21,-1679.4,-2.0000382701874706
0,-2000.21,-907.47,-1587.61,-1682.78,-1.9950381745120005
0,-2034.11,-920.58,-1605.35,-1699.33,-1.990038078836534
0,-2019.44,-923.27,-1608.98,-1701.16,-1.9850379831610638
0,-2011.37,-922.78,-1609.78,-1702.75,-1.9800378874855973
0,-2030.51,-927.53,-1608.23,-1706.65,-1.9750377918101272
0,-2013.29,-930.36,-1608.88,-1702.89,-1.970037696134657
0,-2036.11,-934.22,-1611.5,-1704.05,-1.9650376004591905
0,-2045.22,-928.05,-1603.58,-1693.12,-1.9600375047837204
0,-2022.5,-928.97,-1607.4,-1689.95,-1.9550374091082539
0,-2017.05,-931.11,-1615.45,-1696.69,-1.9500373134327837
0,-2051.37,-944.14,-1623.09,-1705.37,-1.9450372177573136
0,-2044.71,-946.41,-1633.81,-1707.49,-1.940037122081847
0,-2038.17,-940.66,-1622.19,-1692.24,-1.935037026406377
0,-2019.2,-941.59,-1614.09,-1690.26,-1.9300369307309104
0,-2034.11,-936.8,-1614.2,-1689.7,-1.9250368350554403
0,-2032.21,-943.44,-1621.01,-1701.13,-1.9200367393799702
0,-2033.03,-932.06,-1607.0,-1684.21,-1.9150366437045037
0,-2038.06,-936.53,-1610.47,-1684.79,-1.9100365480290336
0,-2019.99,-935.73,-1600.6,-1688.28,-1.905036452353567
0,-2027.93,-936.9,-1601.75,-1694.36,-1.900036356678097
0,-2016.77,-924.58,-1597.68,-1685.06,-1.8950362610026268
0,-2018.75,-923.37,-1583.31,-1682.19,-1.8900361653271602
0,-2018.42,-914.47,-1576.38,-1678.22,-1.8850360696516901
0,-2022.04,-926.24,-1596.11,-1686.79,-1.8800359739762236
0,-1999.07,-920.99,-1583.23,-1679.06,-1.8750358783007535
0,-2000.48,-900.18,-1571.4,-1676.4,-1.8700357826252834
0,-2012.07,-914.48,-1590.68,-1694.38,-1.8650356869498168
0,-2019.77,-917.27,-1601.15,-1699.46,-1.8600355912743467
0,-2032.6,-924.44,-1604.39,-1709.15,-1.8550354955988801
0,-2024.16,-926.46,-1599.18,-1702.89,-1.85003539992341
0,-2037.94,-933.76,-1615.38,-1714.8,-1.84503530424794
0,-2040.6,-935.17,-1608.98,-1715.82,-1.8400352085724734
0,-2053.72,-949.64,-1626.39,-1717.67,-1.8350351128970033
0,-2045.31,-944.53,-1614.25,-1712.25,-1.8300350172215367
0,-2038.85,-948.05,-1618.24,-1710.05,-1.8250349215460666
0,-2040.87,-943.98,-1623.61,-1707.01,-1.8200348258705965
0,-2024.92,-934.98,-1610.52,-1700.17,-1.81503473019513
0,-2028.95,-937.0,-1596.67,-1701.46,-1.8100346345196598
0,-2022.73,-932.25,-1596.44,-1706.04,-1.8050345388441933
0,-2021.43,-932.16,-1594.61,-1701.63,-1.8000344431687232
0,-2027.08,-930.97,-1602.57,-1694.38,-1.795034347493253
0,-2023.41,-934.92,-1612.75,-1700.04,-1.7900342518177865
0,-2019.55,-924.08,-1599.98,-1690.35,-1.7850341561423164
0,-2004.74,-911.08,-1589.37,-1682.32,-1.7800340604668499
0,-1994.22,-910.59,-1569.42,-1670.85,-1.7750339647913798
0,-2013.13,-915.55,-1587.38,-1684.25,-1.7700338691159097
0,-2005.01,-903.19,-1591.15,-1674.88,-1.765033773440443
0,-2016.09,-921.95,-1609.45,-1686.09,-1.760033677764973
0,-2014.13,-920.54,-1603.9,-1689.33,-1.7550335820895064
0,-2019.95,-927.18,-1607.15,-1693.3,-1.7500334864140363
0,-2029.63,-927.46,-1609.31,-1709.29,-1.7450333907385662
0,-2018.58,-923.79,-1598.82,-1704.21,-1.7400332950630997
0,-2044.39,-942.63,-1616.25,-1710.04,-1.7350331993876296
0,-2037.96,-934.65,-1624.22,-1706.26,-1.730033103712163
0,-2040.52,-936.37,-1622.77,-1708.16,-1.725033008036693
0,-2037.1,-939.54,-1623.24,-1701.6,-1.7200329123612264
0,-2033.31,-930.29,-1602.34,-1692.25,-1.7150328166857562
0,-2043.16,-931.34,-1607.52,-1692.67,-1.7100327210102861
0,-2037.81,-929.18,-1608.52,-1697.54,-1.7050326253348196
0,-2042.02,-933.65,-1610.01,-1700.3,-1.7000325296593495
0,-2036.8,-936.93,-1615.84,-1706.02,-1.695032433983883
0,-2026.01,-924.44,-1607.68,-1701.25,-1.6900323383084128
0,-2027.72,-929.91,-1606.63,-1696.37,-1.6850322426329427
0,-2020.07,-924.18,-1595.85,-1695.69,-1.6800321469574762
0,-2022.76,-923.99,-1591.02,-1690.05,-1.675032051282006
0,-2010.09,-920.43,-1592.75,-1691.75,-1.6700319556065395
0,-2003.14,-913.38,-1589.85,-1688.34,-1.6650318599310694
0,-2014.37,-916.17,-1587.08,-1689.99,-1.6600317642555993
0,-2018.73,-913.97,-1595.02,-1685.52,-1.6550316685801327
0,-2021.17,-912.85,-1601.98,-1691.9,-1.6500315729046626
0,-2014.67,-920.03,-1599.92,-1698.57,-1.645031477229196
0,-2022.24,-918.66,-1602.94,-1704.35,-1.640031381553726
0,-2013.67,-915.07,-1598.3,-1697.71,-1.6350312858782559
0,-2009.46,-916.34,-1591.81,-1695.53,-1.6300311902027893
0,-2015.09,-916.28,-1592.65,-1690.64,-1.6250310945273192
0,-2022.79,-919.32,-1579.11,-1690.9,-1.6200309988518526
0,-2011.47,-916.04,-1595.98,-1684.43,-1.6150309031763825
0,-2014.6,-912.11,-1589.9,-1683.82,-1.6100308075009124
0,-2000.16,-904.4,-1576.99,-1673.81,-1.6050307118254459
0,-1990.17,-899.56,-1564.72,-1662.02,-1.6000306161499758
0,-2005.92,-913.55,-1579.81,-1673.76,-1.5950305204745092
0,-2001.39,-908.32,-1585.4,-1671.41,-1.590030424799039
0,-2010.99,-907.69,-1583.96,-1673.97,-1.585030329123569
0,-2015.4,-909.57,-1584.35,-1679.45,-1.5800302334481025
0,-2003.42,-912.11,-1587.71,-1679.64,-1.5750301377726323
0,-2009.48,-923.04,-1591.77,-1685.66,-1.5700300420971658
0,-2016.41,-926.17,-1594.21,-1685.3,-1.5650299464216957
0,-2023.78,-927.55,-1603.36,-1688.0,-1.5600298507462256
0,-2004.97,-913.58,-1589.6,-1670.7,-1.555029755070759
0,-2008.16,-915.72,-1587.05,-1677.33,-1.550029659395289
0,-2003.99,-916.83,-1587.74,-1688.83,-1.5450295637198224
0,-2019.57,-922.98,-1594.5,-1698.54,-1.5400294680443523
0,-2025.51,-923.5,-1597.2,-1702.0,-1.5350293723688822
0,-2033.74,-929.91,-1608.39,-1713.92,-1.5300292766934156
0,-2023.5,-926.82,-1608.48,-1714.55,-1.5250291810179455
0,-2037.08,-935.93,-1623.22,-1718.21,-1.520029085342479
0,-2038.97,-939.73,-1623.33,-1715.71,-1.5150289896670088
0,-2037.34,-939.66,-1621.11,-1714.67,-1.5100288939915387
0,-2030.34,-934.93,-1616.4,-1706.96,-1.5050287983160722
0,-2032.61,-934.11,-1621.78,-1702.95,-1.500028702640602
0,-2033.36,-927.4,-1604.25,-1691.29,-1.4950286069651355
0,-2033.49,-927.35,-1593.87,-1689.95,-1.4900285112896654
0,-2027.06,-921.79,-1601.48,-1691.15,-1.4850284156141953
0,-2024.47,-922.29,-1604.02,-1689.69,-1.4800283199387287
0,-2031.5,-924.04,-1601.03,-1693.49,-1.4750282242632586
0,-2027.83,-920.29,-1605.76,-1693.89,-1.470028128587792
0,-2010.21,-914.23,-1604.48,-1685.0,-1.465028032912322
0,-2002.72,-917.31,-1598.93,-1678.45,-1.4600279372368519
0,-2018.52,-916.94,-1599.56,-1683.21,-1.4550278415613853
0,-2024.61,-921.8,-1598.48,-1689.98,-1.4500277458859152
0,-2009.38,-916.34,-1588.89,-1681.4,-1.4450276502104487
0,-2013.17,-911.23,-1583.7,-1684.43,-1.4400275545349785
0,-2020.93,-912.03,-1595.36,-1689.13,-1.4350274588595084
0,-2020.29,-913.98,-1595.5,-1689.48,-1.4300273631840419
0,-2012.85,-912.49,-1589.69,-1683.1,-1.4250272675085718
0,-2014.02,-914.61,-1599.14,-1689.38,-1.4200271718331052
0,-2013.75,-918.23,-1609.32,-1695.2,-1.4150270761576351
0,-2011.23,-925.15,-1606.38,-1695.33,-1.410026980482165
0,-2023.92,-929.39,-1603.35,-1696.33,-1.4050268848066985
0,-2025.18,-934.93,-1602.09,-1693.36,-1.4000267891312284
0,-2026.92,-935.63,-1614.36,-1694.48,-1.3950266934557618
0,-2029.45,-934.53,-1614.24,-1695.3,-1.3900265977802917
0,-2023.21,-924.74,-1603.85,-1687.66,-1.3850265021048216
