labels,F4,F3,Fz,Cz,timestamps
0,-2116.73,-1178.68,-2129.53,-2535.73,-2.0000273860057582
0,-2115.52,-1182.0,-2124.54,-2539.34,-1.9950273175407425
0,-2115.62,-1188.65,-2121.93,-2537.69,-1.9900272490757303
0,-2118.43,-1184.63,-2128.52,-2534.76,-1.9850271806107145
0,-2107.2,-1175.76,-2116.16,-2527.56,-1.9800271121457023
0,-2112.16,-1180.0,-2116.44,-2528.16,-1.9750270436806865
0,-2113.35,-1177.99,-2118.98,-2531.4,-1.9700269752156707
0,-2111.5,-1175.68,-2108.72,-2529.49,-1.9650269067506585
0,-2108.92,-1177.82,-2112.6,-2533.62,-1.9600268382856427
0,-2109.35,-1176.42,-2121.98,-2536.74,-1.9550267698206305
0,-2112.68,-1178.07,-2117.04,-2527.13,-1.9500267013556147
0,-2113.69,-1172.82,-2117.95,-2528.95,-1.945026632890599
0,-2112.39,-1177.15,-2115.46,-2528.31,-1.9400265644255867
0,-2113.74,-1178.69,-2117.69,-2533.57,-1.935026495960571
0,-2112.66,-1180.91,-2113.9,-2532.11,-1.9300264274955587
0,-2110.57,-1184.99,-2120.65,-2536.33,-1.925026359030543
0,-2113.66,-1176.54,-2122.4,-2533.89,-1.9200262905655272
0,-2114.84,-1185.68,-2126.18,-2535.44,-1.915026222100515
0,-2117.08,-1186.21,-2124.64,-2536.62,-1.9100261536354992
0,-2115.44,-1180.51,-2125.91,-2536.15,-1.9050260851704834
0,-2124.2,-1183.69,-2130.87,-2543.5,-1.9000260167054712
0,-2121.21,-1174.1,-2123.72,-2542.56,-1.8950259482404554
0,-2104.8,-1176.27,-2115.97,-2526.47,-1.8900258797754432
0,-2109.51,-1178.62,-2114.44,-2529.94,-1.8850258113104275
0,-2116.18,-1181.35,-2124.02,-2535.68,-1.8800257428454117
0,-2108.04,-1173.93,-2117.13,-2532.79,-1.8750256743803995
0,-2114.81,-1183.43,-2122.85,-2537.04,-1.8700256059153837
0,-2117.3,-1181.54,-2124.2,-2538.44,-1.8650255374503715
0,-2119.57,-1183.18,-2130.04,-2537.28,-1.8600254689853557
0,-2118.89,-1190.69,-2127.44,-2538.03,-1.85502540052034
0,-2114.59,-1183.83,-2121.73,-2535.61,-1.8500253320553277
0,-2114.08,-1181.71,-2116.05,-2531.5,-1.845025263590312
0,-2110.96,-1181.78,-2118.29,-2533.88,-1.8400251951252997
0,-2108.73,-1173.62,-2115.54,-2528.14,-1.835025126660284
0,-2117.42,-1182.15,-2122.11,-2533.21,-1.8300250581952682
0,-2118.61,-1191.29,-2127.47,-2536.96,-1.825024989730256
0,-2125.16,-1192.26,-2131.76,-2539.78,-1.8200249212652402
0,-2124.93,-1181.96,-2127.72,-2543.84,-1.8150248528002244
0,-2117.85,-1178.94,-2124.21,-2540.81,-1.8100247843352122
0,-2119.14,-1179.18,-2122.73,-2537.4,-1.8050247158701964
0,-2119.07,-1187.64,-2122.71,-2543.4,-1.8000246474051842
0,-2115.67,-1179.37,-2123.02,-2537.2,-1.7950245789401684
0,-2113.76,-1177.43,-2120.93,-2533.97,-1.7900245104751527
0,-2126.62,-1183.16,-2128.0,-2540.67,-1.7850244420101404
0,-2111.14,-1181.55,-2122.33,-2533.66,-1.7800243735451247
0,-2114.33,-1185.66,-2127.48,-2537.0,-1.7750243050801124
0,-2113.77,-1185.8,-2120.18,-2534.99,-1.7700242366150967
0,-2114.76,-1186.61,-2122.31,-2531.04,-1.765024168150081
0,-2108.12,-1174.3,-2124.41,-2530.56,-1.7600240996850687
0,-2111.3,-1178.91,-2121.93,-2537.89,-1.755024031220053
0,-2114.11,-1192.64,-2118.82,-2537.69,-1.7500239627550371
0,-2117.24,-1187.63,-2126.46,-2537.97,-1.745023894290025
0,-2112.17,-1175.67,-2117.27,-2535.06,-1.7400238258250091
0,-2122.37,-1182.97,-2118.14,-2536.49,-1.735023757359997
0,-2110.9,-1173.97,-2115.58,-2531.04,-1.7300236888949811
0,-2114.23,-1173.72,-2116.9,-2533.09,-1.7250236204299654
0,-2115.41,-1173.92,-2122.23,-2530.11,-1.7200235519649532
0,-2112.72,-1173.67,-2108.67,-2528.32,-1.7150234834999374
0,-2104.15,-1159.52,-2103.19,-2523.81,-1.7100234150349252
0,-2107.08,-1162.31,-2108.29,-2527.36,-1.7050233465699094
0,-2105.41,-1170.74,-2107.53,-2522.28,-1.7000232781048936
0,-2110.32,-1173.67,-2114.98,-2528.54,-1.6950232096398814
0,-2115.7,-1176.36,-2118.97,-2526.29,-1.6900231411748656
0,-2109.86,-1177.66,-2112.75,-2527.01,-1.6850230727098534
0,-2112.41,-1172.84,-2109.54,-2528.36,-1.6800230042448376
0,-2109.61,-1170.79,-2109.59,-2530.12,-1.6750229357798219
0,-2109.56,-1172.54,-2112.9,-2529.61,-1.6700228673148096
0,-2110.7,-1172.45,-2118.79,-2526.98,-1.6650227988497939
0,-2115.96,-1177.67,-2119.86,-2535.6,-1.660022730384778
0,-2114.28,-1190.83,-2126.67,-2536.21,-1.6550226619197659
0,-2118.32,-1195.75,-2133.64,-2540.84,-1.65002259345475
0,-2129.61,-1200.06,-2134.36,-2539.55,-1.6450225249897379
0,-2125.87,-1194.73,-2133.85,-2544.73,-1.6400224565247221
0,-2128.35,-1191.72,-2135.15,-2547.22,-1.6350223880597063
0,-2124.71,-1190.48,-2133.43,-2539.3,-1.6300223195946941
0,-2113.58,-1182.48,-2130.57,-2533.34,-1.6250222511296784
0,-2123.49,-1189.66,-2125.25,-2538.31,-1.6200221826646661
0,-2118.96,-1186.6,-2126.05,-2535.84,-1.6150221141996504
0,-2119.83,-1180.42,-2129.96,-2530.02,-1.6100220457346346
0,-2120.55,-1194.15,-2132.24,-2533.46,-1.6050219772696224
0,-2110.34,-1181.44,-2123.86,-2531.84,-1.6000219088046066
0,-2112.71,-1175.94,-2117.74,-2529.14,-1.5950218403395944
0,-2113.88,-1184.75,-2123.76,-2533.33,-1.5900217718745786
0,-2115.64,-1185.56,-2130.48,-2537.05,-1.5850217034095628
0,-2112.84,-1179.02,-2123.95,-2534.33,-1.5800216349445506
0,-2112.39,-1180.85,-2120.93,-2533.53,-1.5750215664795348
0,-2115.97,-1187.81,-2120.67,-2529.67,-1.570021498014519
0,-2119.0,-1186.03,-2125.98,-2534.0,-1.5650214295495068
0,-2117.19,-1178.19,-2123.45,-2540.61,-1.560021361084491
0,-2119.52,-1179.77,-2126.05,-2539.31,-1.5550212926194789
0,-2122.48,-1185.29,-2122.43,-2541.01,-1.550021224154463
0,-2113.91,-1183.88,-2126.65,-2540.84,-1.5450211556894473
0,-2117.32,-1177.18,-2119.9,-2538.61,-1.540021087224435
0,-2113.89,-1171.38,-2119.31,-2536.58,-1.5350210187594193
0,-2116.61,-1174.74,-2120.79,-2538.33,-1.530020950294407
0,-2123.87,-1176.82,-2131.78,-2539.91,-1.5250208818293913
0,-2125.29,-1184.86,-2129.41,-2545.35,-1.5200208133643756
0,-2121.58,-1183.83,-2125.79,-2546.12,-1.5150207448993633
0,-2124.37,-1183.55,-2131.07,-2546.94,-1.5100206764343476
0,-2123.55,-1188.86,-2124.58,-2544.37,-1.5050206079693318
0,-2121.95,-1190.27,-2125.17,-2536.96,-1.5000205395043196
0,-2113.75,-1181.12,-2116.39,-2533.74,-1.4950204710393038
0,-2118.27,-1178.72,-2116.1,-2529.19,-1.4900204025742916
