labels,F4,F3,Fz,Cz,timestamps
0,-1806.32,-945.93,-3141.63,36.79,-2.0001758648617134
0,-1817.47,-953.06,-3150.82,23.29,-1.9951754251995588
0,-1811.63,-961.38,-3148.88,21.28,-1.9901749855374042
0,-1812.28,-957.45,-3139.93,28.58,-1.9851745458752497
0,-1808.21,-944.91,-3137.88,32.45,-1.980174106213095
0,-1806.4,-939.89,-3131.9,31.64,-1.9751736665509405
0,-1806.44,-951.08,-3137.27,31.33,-1.970173226888786
0,-1797.46,-946.96,-3139.45,30.91,-1.965172787226635
0,-1814.57,-962.96,-3146.79,24.69,-1.9601723475644803
0,-1812.53,-953.78,-3143.6,28.75,-1.9551719079023258
0,-1803.69,-938.3,-3134.25,36.1,-1.9501714682401712
0,-1799.36,-938.53,-3131.77,34.47,-1.9451710285780166
0,-1804.19,-947.6,-3134.22,37.12,-1.940170588915862
0,-1807.91,-949.61,-3133.57,39.64,-1.9351701492537075
0,-1809.44,-950.62,-3136.49,41.21,-1.9301697095915529
0,-1812.0,-943.09,-3133.19,33.74,-1.9251692699293983
0,-1808.8,-944.06,-3141.27,33.46,-1.9201688302672437
0,-1808.44,-940.59,-3133.4,37.6,-1.9151683906050891
0,-1805.02,-946.51,-3135.86,35.04,-1.9101679509429346
0,-1801.07,-950.98,-3137.15,32.63,-1.9051675112807835
0,-1811.72,-954.42,-3141.1,25.24,-1.900167071618629
0,-1810.04,-939.77,-3138.0,28.02,-1.8951666319564744
0,-1799.89,-938.23,-3126.4,33.73,-1.8901661922943198
0,-1804.12,-946.14,-3130.64,33.14,-1.8851657526321652
0,-1803.38,-955.26,-3140.5,33.2,-1.8801653129700107
0,-1807.91,-946.84,-3139.79,34.11,-1.875164873307856
0,-1811.05,-949.38,-3140.35,28.33,-1.8701644336457015
0,-1807.93,-943.72,-3136.89,34.03,-1.865163993983547
0,-1810.3,-945.44,-3138.85,34.46,-1.8601635543213924
0,-1796.39,-926.26,-3126.72,42.97,-1.8551631146592378
0,-1801.93,-948.73,-3136.25,36.13,-1.8501626749970832
0,-1814.82,-953.31,-3142.45,30.03,-1.8451622353349322
0,-1815.4,-952.6,-3139.86,28.36,-1.8401617956727776
0,-1811.69,-950.1,-3140.45,32.02,-1.835161356010623
0,-1807.01,-944.44,-3135.74,34.39,-1.8301609163484684
0,-1811.31,-944.66,-3136.87,33.04,-1.8251604766863139
0,-1808.39,-948.56,-3139.18,35.05,-1.8201600370241593
0,-1797.07,-946.36,-3135.11,41.4,-1.8151595973620047
