timestamps,labels,rewards,actions
0.014083,0,0,1
0.109271,0,0,1
0.207568,0,0,1
0.306002,0,0,0
0.407551,0,0,0
0.505732,0,0,0
0.603493,0,0,1
0.698081,0,0,0
0.792796,0,0,0
0.890868,0,0,0
0.988050,0,0,0
1.089133,0,0,0
1.185944,0,0,1
1.284684,0,0,0
1.377773,0,0,1
1.473473,0,0,0
1.574210,0,0,1
1.671179,0,0,0
1.770280,0,0,0
1.865840,0,0,0
1.959245,0,0,1
2.058400,0,0,0
2.156657,0,0,0
2.259794,0,0,0
2.366923,0,0,0
2.460816,0,0,0
2.566917,0,0,1
2.665203,0,0,0
2.769998,0,0,0
2.870907,0,0,0
2.969031,0,0,0
3.064351,0,0,0
3.159609,0,0,0
3.256633,0,0,0
3.357729,0,0,1
3.455344,0,0,1
3.557000,0,0,1
3.654403,0,0,0
3.757287,0,0,0
3.853679,0,0,1
3.948362,0,0,0
4.045807,0,0,0
4.140953,0,0,0
4.241914,0,0,0
4.342541,0,0,1
4.444441,0,0,0
4.542071,0,0,0
4.644248,0,0,1
4.742086,0,0,0
4.841660,0,0,0
4.951803,0,0,0
5.059488,0,0,1
5.155987,0,0,1
5.264113,0,0,1
5.359655,0,0,0
5.459744,0,0,0
5.556600,0,0,0
5.657969,0,0,0
5.756306,0,0,0
5.857808,0,0,0
5.955384,0,0,0
6.055797,0,0,0
6.150947,0,0,0
6.245873,0,0,0
6.344362,0,0,0
6.440012,0,0,0
6.541226,0,0,0
6.638848,1,1,1
6.743747,1,0,1
6.843066,1,0,1
6.945753,1,0,1
7.049413,1,0,1
7.154088,1,0,1
7.259429,1,0,1
7.366429,1,0,1
7.465044,1,0,1
7.563479,1,0,1
7.667856,0,0,1
7.769881,0,0,0
7.868667,0,0,0
7.961031,0,0,0
8.058308,0,0,0
8.157287,0,0,0
8.254191,0,0,0
8.352968,0,0,0
8.448402,0,0,0
8.545313,0,0,0
8.641677,0,0,1
8.740689,0,0,1
8.839446,0,0,0
8.936045,0,0,1
9.035075,0,0,0
9.129507,0,0,0
9.227979,0,0,0
9.323765,0,0,0
9.422615,0,0,0
9.520829,0,0,1
9.619191,0,0,0
9.719784,0,0,0
9.814941,0,0,0
9.914700,0,0,0
10.010881,0,0,0
10.109006,0,0,1
10.209319,0,0,1
10.308333,0,0,0
10.407965,0,0,0
10.508343,0,0,1
10.608039,0,0,1
10.708447,0,0,0
10.806680,0,0,1
10.906444,0,0,1
11.004705,0,0,1
11.098127,0,0,0
11.195797,0,0,0
11.292018,0,0,1
11.390287,0,0,0
11.491765,0,0,0
11.590980,0,0,0
11.691207,0,0,0
11.807426,0,0,0
11.906428,0,0,0
12.003213,0,0,0
12.096360,0,0,0
12.193125,0,0,1
12.290464,0,0,1
12.391426,0,0,0
12.488947,0,0,0
12.587226,0,0,0
12.680777,0,0,0
12.779478,0,0,0
12.879508,0,0,1
12.976029,0,0,0
13.075885,0,0,0
13.183325,0,0,1
13.292521,0,0,1
13.393847,0,0,0
13.498305,0,0,1
13.604593,0,0,0
13.706501,0,0,0
13.809895,0,0,0
13.914668,0,0,0
14.013390,0,0,0
14.118676,0,0,1
14.216039,0,0,1
14.310720,0,0,1
14.407387,0,0,0
14.508690,0,0,0
14.606868,0,0,0
14.708158,0,0,0
14.804311,0,0,0
14.906142,0,0,0
15.004409,0,0,1
15.097714,0,0,1
15.195708,0,0,1
15.291766,0,0,1
15.391761,0,0,0
15.491303,0,0,1
15.591735,0,0,0
15.690953,0,0,0
15.789675,0,0,1
15.889957,0,0,0
15.991376,0,0,0
16.089940,0,0,0
16.187241,0,0,0
16.281751,0,0,0
16.376749,0,0,0
16.475814,0,0,0
