labels,F4,F3,Fz,Cz,timestamps
0,-2038.13,-912.85,-1610.47,-1714.62,-2.000019135093776
0,-2021.41,-911.78,-1615.52,-1706.12,-1.9950190872560398
0,-2029.88,-901.77,-1605.11,-1699.4,-1.990019039418307
0,-2004.39,-899.19,-1605.82,-1692.1,-1.9850189915805707
0,-2006.51,-888.92,-1585.09,-1679.65,-1.980018943742838
0,-2022.52,-882.93,-1595.68,-1682.78,-1.9750188959051052
0,-2008.39,-881.33,-1581.92,-1684.5,-1.9700188480673688
0,-2009.03,-891.52,-1597.67,-1687.92,-1.965018800229636
0,-2017.11,-887.55,-1595.67,-1693.58,-1.9600187523918997
0,-2019.51,-887.25,-1589.2,-1699.4,-1.955018704554167
0,-2038.63,-890.78,-1610.8,-1706.37,-1.9500186567164306
0,-2008.67,-883.97,-1592.65,-1695.09,-1.9450186088786978
0,-2015.13,-884.66,-1603.91,-1694.11,-1.9400185610409615
0,-2021.11,-882.74,-1600.59,-1691.13,-1.9350185132032287
0,-2006.81,-887.43,-1596.24,-1695.75,-1.9300184653654924
0,-2017.27,-894.07,-1596.51,-1694.88,-1.9250184175277596
0,-2020.44,-895.78,-1603.15,-1703.6,-1.9200183696900233
0,-2013.21,-892.2,-1602.46,-1699.23,-1.9150183218522905
0,-1989.73,-872.37,-1583.98,-1685.83,-1.9100182740145542
0,-2010.92,-882.5,-1592.56,-1688.08,-1.9050182261768214
0,-2027.56,-884.91,-1593.95,-1686.51,-1.9000181783390886
0,-2027.96,-892.76,-1600.26,-1686.72,-1.8950181305013523
0,-2015.87,-880.29,-1588.09,-1682.58,-1.8900180826636195
0,-2018.64,-883.07,-1599.37,-1686.98,-1.8850180348258831
0,-2011.15,-882.28,-1578.37,-1677.86,-1.8800179869881504
0,-2010.42,-881.76,-1592.37,-1679.63,-1.875017939150414
0,-2007.48,-885.97,-1591.68,-1685.32,-1.8700178913126813
0,-2001.56,-876.25,-1585.35,-1678.42,-1.865017843474945
0,-1998.46,-880.46,-1579.35,-1685.97,-1.8600177956372121
0,-2004.84,-883.67,-1596.34,-1686.77,-1.8550177477994758
0,-2007.8,-884.74,-1593.82,-1690.92,-1.850017699961743
0,-1991.79,-876.61,-1591.26,-1685.26,-1.8450176521240067
0,-1995.61,-872.0,-1590.38,-1685.35,-1.840017604286274
0,-2007.07,-874.35,-1584.76,-1688.15,-1.8350175564485376
0,-2019.39,-886.26,-1603.43,-1693.68,-1.8300175086108048
0,-1999.1,-884.79,-1591.4,-1684.18,-1.825017460773072
0,-2030.98,-893.72,-1601.82,-1691.01,-1.8200174129353357
0,-2026.19,-888.67,-1594.43,-1686.21,-1.815017365097603
0,-2022.99,-887.56,-1593.58,-1688.16,-1.8100173172598666
0,-2020.85,-889.61,-1599.31,-1696.9,-1.8050172694221338
0,-2005.21,-884.2,-1583.03,-1686.24,-1.8000172215843975
0,-1998.74,-884.23,-1585.95,-1681.78,-1.7950171737466647
0,-2011.02,-888.09,-1595.87,-1675.05,-1.7900171259089284
0,-2000.87,-879.99,-1585.12,-1671.41,-1.7850170780711956
0,-2009.29,-874.18,-1577.83,-1670.88,-1.7800170302334593
0,-2014.0,-886.35,-1583.59,-1677.76,-1.7750169823957265
0,-2006.1,-885.86,-1600.06,-1683.97,-1.7700169345579901
0,-2014.35,-885.86,-1606.14,-1685.78,-1.7650168867202574
0,-2020.41,-889.09,-1599.37,-1698.48,-1.760016838882521
0,-2015.8,-901.45,-1607.75,-1696.12,-1.7550167910447882
0,-2029.63,-898.25,-1596.75,-1694.15,-1.7500167432070555
0,-2001.26,-888.3,-1587.39,-1678.33,-1.7450166953693191
0,-1997.74,-883.29,-1589.4,-1677.24,-1.7400166475315864
0,-1994.67,-884.0,-1585.09,-1684.31,-1.73501659969385
0,-1996.06,-887.25,-1589.52,-1683.82,-1.7300165518561172
0,-2007.1,-882.42,-1592.11,-1687.6,-1.725016504018381
0,-2009.3,-880.51,-1594.71,-1691.21,-1.7200164561806481
0,-2006.09,-881.61,-1591.54,-1695.57,-1.7150164083429118
0,-2005.6,-887.76,-1595.49,-1686.82,-1.710016360505179
0,-2025.77,-892.98,-1594.99,-1705.67,-1.7050163126674427
0,-2012.48,-891.44,-1599.74,-1702.38,-1.70001626482971
0,-2042.94,-906.8,-1619.13,-1710.61,-1.6950162169919736
0,-2033.83,-897.27,-1618.74,-1710.61,-1.6900161691542408
0,-2037.5,-913.34,-1619.64,-1719.09,-1.6850161213165045
0,-2027.32,-912.39,-1615.49,-1715.44,-1.6800160734787717
0,-2019.04,-892.52,-1595.81,-1701.78,-1.675016025641039
0,-2001.11,-887.39,-1594.54,-1693.76,-1.6700159778033026
0,-1991.69,-885.57,-1593.89,-1692.6,-1.6650159299655698
0,-1999.35,-870.74,-1577.47,-1685.02,-1.6600158821278335
