labels,F4,F3,Fz,Cz,timestamps
0,-1933.23,-476.05,-1258.87,-1576.26,-2.000028294546201
0,-1951.19,-484.44,-1272.71,-1583.54,-1.995028223809836
0,-1923.13,-480.65,-1258.16,-1574.4,-1.990028153073471
0,-1916.15,-462.01,-1248.05,-1565.29,-1.9850280823371058
0,-1920.44,-473.7,-1245.25,-1571.21,-1.9800280116007407
0,-1929.75,-475.72,-1259.85,-1576.09,-1.975027940864372
0,-1932.75,-484.92,-1259.17,-1574.93,-1.970027870128007
0,-1928.16,-473.7,-1253.53,-1567.93,-1.9650277993916418
0,-1924.37,-471.39,-1247.39,-1558.4,-1.9600277286552767
0,-1921.91,-466.14,-1245.07,-1556.6,-1.9550276579189116
0,-1915.66,-462.24,-1242.78,-1561.37,-1.9500275871825465
0,-1919.95,-464.8,-1255.97,-1566.74,-1.9450275164461814
0,-1928.4,-467.33,-1261.79,-1573.69,-1.9400274457098163
0,-1946.52,-491.7,-1277.26,-1591.34,-1.9350273749734512
0,-1944.87,-492.52,-1280.13,-1593.92,-1.9300273042370826
0,-1931.69,-467.91,-1257.38,-1562.2,-1.9250272335007175
0,-1939.59,-485.61,-1264.71,-1575.45,-1.9200271627643524
0,-1938.75,-482.9,-1260.57,-1570.61,-1.9150270920279873
0,-1937.95,-491.63,-1267.76,-1577.01,-1.9100270212916222
0,-1934.46,-479.91,-1254.58,-1564.18,-1.905026950555257
0,-1919.57,-472.79,-1242.09,-1545.84,-1.900026879818892
0,-1914.19,-463.08,-1235.87,-1540.97,-1.8950268090825269
0,-1913.67,-473.6,-1245.47,-1549.67,-1.8900267383461617
0,-1888.58,-465.27,-1235.82,-1548.24,-1.885026667609793
0,-1907.79,-458.39,-1237.42,-1545.37,-1.880026596873428
0,-1907.07,-447.33,-1221.42,-1538.75,-1.8750265261370629
0,-1912.64,-453.77,-1230.4,-1545.18,-1.8700264554006978
0,-1903.79,-449.72,-1229.84,-1550.26,-1.8650263846643327
