0,-584.85,-379.62,-255.02,-15686.28,0.0,0.0,0.0, 15:12:03.291,1623093123291
1,-455.25,-54.99,368.15,-15686.28,0.0,0.0,0.0, 15:12:03.305,1623093123305
2,-354.96,117.97,675.5,-15686.28,0.0,0.0,0.0, 15:12:03.305,1623093123305
3,-321.45,179.49,785.35,-15684.9,0.0,0.0,0.0, 15:12:03.321,1623093123321
4,-306.49,196.59,803.41,-14707.49,0.0,0.0,0.0, 15:12:03.321,1623093123321
5,-295.84,184.03,779.83,-14070.24,0.0,0.0,0.0, 15:12:03.321,1623093123321
6,-293.82,166.04,739.23,-13630.02,0.0,0.0,0.0, 15:12:03.321,1623093123321
7,-303.21,135.17,671.19,-13357.33,0.0,0.0,0.0, 15:12:03.335,1623093123335
8,-312.3,109.07,611.41,-13217.78,0.0,0.0,0.0, 15:12:03.335,1623093123335
9,-332.03,71.77,546.11,-12242.83,0.0,0.0,0.0, 15:12:03.351,1623093123351
10,-330.27,50.47,499.26,-11357.11,0.0,0.0,0.0, 15:12:03.351,1623093123351
11,-332.99,33.15,453.7,-10569.5,0.0,0.0,0.0, 15:12:03.351,1623093123351
12,-342.52,4.67,407.15,-9874.38,0.0,0.0,0.0, 15:12:03.351,1623093123351
13,-356.21,-18.67,359.26,-9263.75,0.0,0.0,0.0, 15:12:03.365,1623093123365
14,-375.89,-46.56,308.6,-8730.15,0.0,0.0,0.0, 15:12:03.365,1623093123365
15,-377.93,-64.44,275.14,-8239.59,0.0,0.0,0.0, 15:12:03.381,1623093123381
16,-387.26,-90.79,233.25,-7819.6,0.0,0.0,0.0, 15:12:03.381,1623093123381
17,-386.65,-92.73,209.99,-7437.55,0.0,0.0,0.0, 15:12:03.381,1623093123381
18,-398.7,-116.52,179.99,-7105.36,0.0,0.0,0.0, 15:12:03.381,1623093123381
19,-410.07,-133.21,148.07,-6809.3,0.0,0.0,0.0, 15:12:03.395,1623093123395
20,-408.82,-134.44,132.57,-6537.39,0.0,0.0,0.0, 15:12:03.395,1623093123395
21,-410.36,-143.25,117.41,-6297.64,0.0,0.0,0.0, 15:12:03.411,1623093123411
22,-412.33,-152.37,105.6,-6084.9,0.0,0.0,0.0, 15:12:03.411,1623093123411
23,-421.97,-163.38,85.04,-5903.87,0.0,0.0,0.0, 15:12:03.411,1623093123411
