labels,F4,F3,Fz,Cz,timestamps
0,-2005.83,-548.17,-1277.86,-1648.18,-2.000018952854738
0,-2004.66,-535.7,-1281.41,-1645.58,-1.9950189054726017
0,-1977.72,-518.77,-1249.82,-1624.85,-1.9900188580904619
0,-2008.49,-548.12,-1280.39,-1657.34,-1.9850188107083255
0,-1979.49,-503.09,-1240.72,-1618.19,-1.9800187633261892
0,-2008.96,-547.14,-1273.85,-1662.82,-1.9750187159440529
0,-2020.35,-552.1,-1290.83,-1669.46,-1.9700186685619165
0,-1998.16,-526.65,-1263.31,-1649.77,-1.9650186211797802
0,-1987.95,-531.53,-1262.8,-1638.66,-1.9600185737976439
0,-2007.65,-557.77,-1280.75,-1657.25,-1.955018526415504
0,-1983.7,-512.05,-1251.49,-1626.53,-1.9500184790333677
0,-1939.65,-479.88,-1218.02,-1591.78,-1.9450184316512313
0,-2013.79,-555.35,-1288.98,-1662.69,-1.940018384269095
0,-2024.22,-561.2,-1306.4,-1669.88,-1.9350183368869587
0,-1979.1,-519.92,-1254.6,-1634.35,-1.9300182895048223
0,-2017.69,-550.66,-1290.54,-1668.41,-1.925018242122686
0,-1970.83,-508.75,-1241.4,-1625.67,-1.9200181947405461
0,-2018.06,-554.49,-1284.39,-1674.41,-1.9150181473584098
0,-2012.36,-555.21,-1283.6,-1670.95,-1.9100180999762735
0,-1990.23,-532.21,-1267.0,-1639.61,-1.9050180525941371
0,-2033.53,-574.49,-1303.18,-1678.76,-1.9000180052120008
0,-1994.83,-518.89,-1261.58,-1624.44,-1.8950179578298645
0,-1988.49,-525.15,-1256.38,-1628.94,-1.8900179104477282
0,-1982.68,-521.0,-1256.91,-1627.91,-1.8850178630655883
0,-1988.99,-530.85,-1268.86,-1628.54,-1.880017815683452
0,-1991.56,-534.94,-1263.65,-1634.14,-1.8750177683013156
0,-1980.14,-532.17,-1264.46,-1634.73,-1.8700177209191793
0,-2042.15,-565.81,-1311.45,-1674.89,-1.865017673537043
0,-1967.07,-501.31,-1241.79,-1603.4,-1.8600176261549066
0,-1986.37,-523.74,-1263.44,-1629.51,-1.8550175787727703
0,-2007.08,-548.58,-1287.79,-1654.06,-1.8500175313906304
0,-1991.12,-538.87,-1279.72,-1643.38,-1.845017484008494
0,-1952.89,-512.01,-1234.2,-1614.17,-1.8400174366263577
0,-1965.06,-523.32,-1249.16,-1632.27,-1.8350173892442214
0,-1960.07,-514.22,-1249.63,-1625.13,-1.830017341862085
0,-1977.11,-541.53,-1272.85,-1643.83,-1.8250172944799488
0,-1966.57,-527.9,-1254.52,-1633.4,-1.8200172470978124
0,-1963.62,-539.8,-1264.91,-1644.45,-1.8150171997156725
0,-1934.3,-507.28,-1235.54,-1610.06,-1.8100171523335362
0,-1957.31,-522.01,-1261.37,-1630.78,-1.8050171049513999
0,-1975.65,-539.79,-1277.89,-1651.04,-1.8000170575692636
0,-1960.99,-540.62,-1271.52,-1644.29,-1.7950170101871272
0,-1949.98,-530.6,-1267.25,-1633.3,-1.790016962804991
0,-1955.92,-539.75,-1274.13,-1646.32,-1.7850169154228546
0,-1956.86,-527.61,-1275.16,-1640.17,-1.7800168680407147
0,-1983.67,-561.53,-1302.88,-1667.7,-1.7750168206585784
0,-1984.23,-552.87,-1293.54,-1660.74,-1.770016773276442
0,-1937.97,-516.35,-1253.62,-1623.0,-1.7650167258943057
0,-1957.07,-527.93,-1276.53,-1635.16,-1.7600166785121694
0,-1972.95,-537.24,-1289.37,-1658.35,-1.755016631130033
0,-1959.96,-539.73,-1282.11,-1650.28,-1.7500165837478967
0,-1958.07,-528.47,-1278.26,-1643.55,-1.7450165363657568
0,-1963.81,-542.2,-1278.85,-1650.73,-1.7400164889836205
0,-1975.9,-541.9,-1288.59,-1653.72,-1.7350164416014842
0,-1947.04,-510.66,-1259.09,-1624.24,-1.7300163942193478
0,-1986.13,-560.72,-1306.23,-1664.32,-1.7250163468372115
0,-1917.54,-501.6,-1249.26,-1606.35,-1.7200162994550752
0,-1992.5,-567.95,-1318.01,-1683.49,-1.7150162520729388
0,-1996.13,-569.31,-1314.42,-1680.22,-1.710016204690799
0,-1947.9,-522.41,-1269.93,-1633.88,-1.7050161573086626
0,-1987.61,-553.93,-1303.85,-1673.3,-1.7000161099265263
0,-1988.02,-557.0,-1308.55,-1668.79,-1.69501606254439
0,-1938.15,-512.9,-1257.63,-1623.6,-1.6900160151622536
0,-1925.72,-513.07,-1254.09,-1626.8,-1.6850159677801173
0,-1982.86,-567.93,-1308.45,-1675.46,-1.680015920397981
0,-1987.72,-558.6,-1302.87,-1675.35,-1.675015873015841
0,-1908.42,-501.53,-1231.3,-1604.57,-1.6700158256337048
0,-1899.74,-487.9,-1224.64,-1596.76,-1.6650157782515684
0,-1976.87,-560.18,-1300.63,-1663.95,-1.660015730869432
0,-1956.36,-542.56,-1283.21,-1649.1,-1.6550156834872958
0,-1911.23,-508.13,-1245.12,-1615.87,-1.6500156361051594
0,-1939.82,-535.14,-1277.96,-1638.44,-1.6450155887230231
0,-1974.59,-568.09,-1313.47,-1676.69,-1.6400155413408832
0,-1940.38,-524.96,-1272.92,-1639.29,-1.635015493958747
0,-1956.67,-554.54,-1303.36,-1666.4,-1.6300154465766106
0,-1941.33,-539.79,-1283.57,-1657.15,-1.6250153991944742
0,-1915.76,-504.92,-1257.97,-1621.5,-1.620015351812338
0,-1893.49,-504.13,-1241.54,-1608.85,-1.6150153044302016
0,-1940.07,-545.68,-1289.92,-1657.91,-1.6100152570480653
0,-1934.82,-534.04,-1277.91,-1640.39,-1.6050152096659254
0,-1958.16,-560.17,-1306.46,-1666.63,-1.600015162283789
0,-1910.99,-513.66,-1264.01,-1625.67,-1.5950151149016527
0,-1908.65,-514.63,-1262.08,-1627.54,-1.5900150675195164
0,-1910.75,-520.49,-1270.66,-1630.44,-1.58501502013738
0,-1913.94,-519.8,-1274.94,-1634.95,-1.5800149727552437
0,-1915.14,-518.3,-1271.68,-1640.09,-1.5750149253731074
0,-1910.62,-526.4,-1265.62,-1640.41,-1.5700148779909675
0,-1926.69,-537.24,-1274.24,-1644.41,-1.5650148306088312
0,-1930.56,-534.43,-1278.7,-1656.85,-1.5600147832266948
0,-1895.13,-488.61,-1236.21,-1612.88,-1.5550147358445585
0,-1915.85,-511.67,-1254.07,-1631.76,-1.5500146884624222
0,-1948.24,-541.24,-1284.4,-1665.22,-1.5450146410802859
0,-1939.17,-523.27,-1267.25,-1652.51,-1.5400145936981495
0,-1958.7,-539.79,-1285.17,-1670.7,-1.5350145463160096
0,-1914.23,-497.56,-1245.54,-1618.37,-1.5300144989338733
0,-1956.2,-536.6,-1280.38,-1661.6,-1.525014451551737
0,-1920.77,-491.99,-1244.51,-1622.31,-1.5200144041696007
0,-1945.06,-526.4,-1265.92,-1645.71,-1.5150143567874643
0,-1958.41,-530.12,-1275.45,-1651.41,-1.510014309405328
0,-1945.91,-513.86,-1257.58,-1629.49,-1.5050142620231917
0,-1968.15,-537.43,-1279.51,-1656.01,-1.5000142146410518
0,-1938.94,-519.28,-1252.76,-1630.95,-1.4950141672589154
0,-1975.85,-551.0,-1290.78,-1662.43,-1.4900141198767791
0,-1954.12,-522.59,-1265.45,-1633.92,-1.4850140724946428
0,-1964.45,-529.87,-1268.22,-1641.86,-1.4800140251125065
0,-1966.81,-528.37,-1270.14,-1641.11,-1.4750139777303701
0,-1912.49,-481.26,-1216.08,-1593.8,-1.4700139303482338
0,-1972.92,-543.13,-1274.0,-1654.31,-1.465013882966094
0,-1964.99,-535.78,-1267.17,-1647.35,-1.4600138355839576
0,-1909.81,-479.3,-1213.58,-1587.01,-1.4550137882018213
0,-2020.37,-577.2,-1320.86,-1688.54,-1.450013740819685
0,-1937.07,-508.74,-1248.61,-1613.87,-1.4450136934375486
0,-1943.17,-518.42,-1255.44,-1621.97,-1.4400136460554123
0,-1965.77,-522.03,-1263.51,-1632.08,-1.4350135986732724
0,-1940.67,-520.59,-1244.68,-1625.2,-1.430013551291136
0,-1965.53,-529.15,-1269.4,-1640.67,-1.4250135039089997
0,-1960.75,-511.12,-1251.26,-1630.35,-1.4200134565268634
0,-1957.93,-519.7,-1255.03,-1633.63,-1.415013409144727
0,-1983.37,-546.03,-1284.47,-1660.26,-1.4100133617625907
0,-2026.96,-585.81,-1322.53,-1708.63,-1.4050133143804544
0,-1931.79,-489.32,-1230.08,-1607.16,-1.4000132669983145
0,-1942.36,-518.28,-1251.86,-1633.61,-1.3950132196161782
0,-1951.15,-510.08,-1248.53,-1625.87,-1.3900131722340419
0,-2009.53,-568.62,-1309.04,-1684.56,-1.3850131248519055
0,-1984.8,-537.12,-1274.57,-1649.39,-1.3800130774697692
0,-1939.72,-504.11,-1238.51,-1605.66,-1.3750130300876329
0,-1982.79,-532.8,-1267.22,-1641.64,-1.3700129827054965
0,-1958.16,-506.53,-1241.24,-1612.64,-1.3650129353233567
0,-1956.3,-504.92,-1240.14,-1617.9,-1.3600128879412203
0,-2010.06,-562.33,-1297.09,-1680.01,-1.355012840559084
0,-2005.0,-557.87,-1288.0,-1662.89,-1.3500127931769477
0,-1939.39,-489.86,-1227.38,-1602.16,-1.3450127457948113
0,-1941.18,-488.67,-1226.93,-1595.02,-1.340012698412675
0,-2026.6,-567.3,-1306.55,-1683.93,-1.3350126510305387
0,-1970.39,-501.75,-1251.87,-1617.07,-1.3300126036483988
0,-1977.25,-508.0,-1244.92,-1617.42,-1.3250125562662625
0,-1997.31,-538.45,-1273.85,-1645.31,-1.3200125088841261
0,-1996.23,-526.2,-1280.23,-1648.86,-1.3150124615019898
0,-1973.75,-511.08,-1253.47,-1627.72,-1.3100124141198535
0,-2042.32,-569.44,-1312.52,-1691.33,-1.3050123667377171
0,-2030.04,-546.77,-1293.93,-1666.63,-1.3000123193555808
0,-2002.62,-518.68,-1264.98,-1645.49,-1.295012271973441
0,-1987.58,-510.13,-1252.19,-1624.2,-1.2900122245913046
0,-2016.11,-557.05,-1290.86,-1662.24,-1.2850121772091683
0,-2008.03,-529.7,-1271.57,-1633.77,-1.280012129827032
0,-2017.53,-528.14,-1279.14,-1644.72,-1.2750120824448956
0,-1969.85,-491.09,-1234.97,-1602.31,-1.2700120350627593
0,-1986.6,-502.58,-1245.02,-1618.29,-1.265011987680623
0,-2042.72,-572.56,-1306.77,-1682.97,-1.260011940298483
0,-2024.26,-556.39,-1287.7,-1662.66,-1.2550118929163467
0,-1989.71,-530.85,-1263.1,-1643.73,-1.2500118455342104
0,-1981.69,-506.67,-1257.14,-1635.31,-1.245011798152074
0,-1980.99,-512.77,-1257.77,-1637.7,-1.2400117507699377
0,-1915.85,-464.42,-1205.58,-1588.13,-1.2350117033878014
0,-2011.58,-550.47,-1277.18,-1660.49,-1.230011656005665
0,-2018.73,-547.43,-1286.12,-1671.21,-1.2250116086235252
0,-2057.35,-597.72,-1323.01,-1710.53,-1.2200115612413889
0,-1959.34,-505.51,-1239.98,-1611.74,-1.2150115138592525
0,-2006.72,-535.74,-1264.19,-1646.37,-1.2100114664771162
0,-2061.94,-583.04,-1331.29,-1694.89,-1.2050114190949799
0,-2042.07,-576.92,-1312.78,-1685.42,-1.2000113717128436
0,-1993.43,-532.05,-1268.81,-1635.16,-1.1950113243307072
0,-1969.02,-497.5,-1242.46,-1615.21,-1.1900112769485673
0,-2039.85,-559.3,-1299.7,-1677.66,-1.185011229566431
0,-1942.18,-467.18,-1204.53,-1581.65,-1.1800111821842947
0,-2032.24,-547.6,-1290.45,-1662.18,-1.1750111348021584
0,-2085.7,-607.69,-1350.98,-1723.61,-1.170011087420022
0,-2005.88,-524.28,-1260.96,-1631.61,-1.1650110400378857
0,-2041.04,-548.46,-1287.06,-1666.16,-1.1600109926557494
0,-2038.24,-549.22,-1299.18,-1668.16,-1.1550109452736095
0,-1960.07,-479.19,-1224.49,-1596.59,-1.1500108978914731
0,-2000.04,-519.92,-1257.86,-1641.4,-1.1450108505093368
0,-2042.06,-567.57,-1302.97,-1681.99,-1.1400108031272005
0,-2044.43,-552.01,-1294.62,-1675.32,-1.1350107557450642
0,-2024.84,-542.04,-1282.42,-1657.85,-1.1300107083629278
0,-2006.99,-532.07,-1269.27,-1642.13,-1.1250106609807915
0,-2015.21,-530.08,-1264.72,-1649.08,-1.1200106135986516
0,-2025.84,-539.31,-1283.91,-1651.06,-1.1150105662165153
0,-2024.02,-539.19,-1275.33,-1646.06,-1.110010518834379
0,-2004.44,-521.29,-1259.35,-1627.35,-1.1050104714522426
0,-1976.38,-508.76,-1239.43,-1606.97,-1.1000104240701063
0,-2067.95,-563.95,-1304.58,-1681.31,-1.09501037668797
0,-2028.16,-545.37,-1282.49,-1653.9,-1.0900103293058336
0,-1999.54,-533.3,-1265.51,-1639.13,-1.0850102819236938
0,-2006.05,-540.41,-1277.49,-1647.56,-1.0800102345415574
0,-2019.75,-521.79,-1266.9,-1641.9,-1.075010187159421
0,-2005.63,-528.78,-1267.25,-1643.84,-1.0700101397772848
0,-2006.76,-530.13,-1266.55,-1645.08,-1.0650100923951484
0,-1994.81,-510.46,-1261.46,-1627.91,-1.060010045013012
0,-2009.52,-527.87,-1274.29,-1643.13,-1.0550099976308758
0,-2046.95,-568.57,-1309.01,-1689.83,-1.050009950248736
0,-2014.1,-533.09,-1277.31,-1654.89,-1.0450099028665996
0,-1972.59,-499.19,-1229.16,-1609.31,-1.0400098554844632
0,-1988.94,-515.83,-1250.3,-1628.75,-1.035009808102327
0,-2043.24,-567.27,-1304.18,-1682.61,-1.0300097607201906
0,-2005.26,-531.19,-1267.32,-1640.9,-1.0250097133380542
0,-2003.44,-531.19,-1264.53,-1640.71,-1.020009665955918
0,-1999.18,-523.09,-1267.63,-1634.2,-1.015009618573778
0,-1992.22,-528.54,-1263.01,-1642.99,-1.0100095711916417
0,-2048.6,-580.38,-1312.25,-1693.36,-1.0050095238095054
0,-2004.41,-538.29,-1268.89,-1654.83,-1.000009476427369
0,-1989.28,-524.98,-1254.33,-1626.71,-0.9950094290452327
0,-1983.73,-524.09,-1244.89,-1618.11,-0.9900093816630964
0,-1988.73,-514.82,-1249.04,-1618.35,-0.98500933428096
0,-2002.8,-531.71,-1268.42,-1635.05,-0.9800092868988202
0,-2033.37,-560.39,-1296.29,-1666.78,-0.9750092395166838
0,-1952.09,-483.63,-1220.29,-1577.61,-0.9700091921345475
0,-1961.07,-505.36,-1242.25,-1611.34,-0.9650091447524112
0,-1984.42,-516.78,-1249.9,-1626.0,-0.9600090973702748
0,-2019.94,-526.39,-1267.09,-1634.3,-0.9550090499881385
0,-1967.29,-497.67,-1230.49,-1593.81,-0.9500090026060022
0,-2020.42,-536.68,-1273.81,-1643.41,-0.9450089552238623
0,-1984.27,-514.43,-1245.03,-1621.65,-0.940008907841726
0,-2027.08,-562.6,-1292.26,-1663.93,-0.9350088604595896
0,-2014.04,-533.23,-1273.33,-1645.09,-0.9300088130774533
0,-1999.29,-545.97,-1274.74,-1646.88,-0.925008765695317
0,-1999.7,-534.38,-1271.09,-1640.42,-0.9200087183131807
0,-2027.7,-558.98,-1295.4,-1669.37,-0.9150086709310443
0,-2017.33,-553.35,-1289.7,-1663.66,-0.9100086235489044
0,-1975.99,-526.09,-1258.9,-1625.87,-0.9050085761667681
0,-2004.26,-535.62,-1284.22,-1641.49,-0.9000085287846318
0,-2003.02,-545.62,-1282.33,-1643.08,-0.8950084814024954
0,-1999.81,-530.48,-1275.97,-1649.79,-0.8900084340203591
0,-1975.38,-500.03,-1255.33,-1629.18,-0.8850083866382228
0,-1926.14,-488.42,-1229.1,-1610.4,-0.8800083392560865
0,-1957.19,-496.97,-1243.54,-1611.93,-0.8750082918739466
0,-1952.68,-506.57,-1238.78,-1614.57,-0.8700082444918102
0,-1942.79,-526.2,-1243.95,-1618.57,-0.8650081971096739
0,-1964.88,-501.85,-1242.88,-1621.28,-0.8600081497275376
0,-2040.98,-533.64,-1298.42,-1679.67,-0.8550081023454013
0,-2019.4,-537.51,-1282.83,-1658.87,-0.8500080549632649
0,-1983.67,-531.56,-1253.82,-1629.21,-0.8450080075811286
0,-2062.13,-606.62,-1334.81,-1701.67,-0.8400079601989887
0,-2015.01,-553.86,-1282.0,-1654.77,-0.8350079128168524
0,-2003.93,-536.68,-1273.07,-1631.09,-0.830007865434716
0,-1987.51,-515.78,-1254.35,-1614.34,-0.8250078180525797
0,-2008.32,-535.94,-1276.06,-1633.5,-0.8200077706704434
0,-2017.61,-549.45,-1291.27,-1632.87,-0.8150077232883071
0,-1999.08,-522.86,-1261.4,-1622.69,-0.8100076759061707
0,-1987.25,-517.86,-1255.67,-1616.98,-0.8050076285240308
0,-1995.22,-538.16,-1263.35,-1631.28,-0.8000075811418945
0,-2029.25,-555.04,-1294.17,-1663.42,-0.7950075337597582
0,-1950.59,-469.17,-1211.77,-1582.64,-0.7900074863776219
0,-2018.96,-546.12,-1274.08,-1653.75,-0.7850074389954855
0,-2009.99,-538.82,-1268.36,-1646.12,-0.7800073916133492
0,-1980.44,-506.21,-1247.68,-1622.89,-0.7750073442312129
0,-2006.35,-543.4,-1277.3,-1654.2,-0.770007296849073
0,-2006.46,-536.77,-1275.86,-1658.68,-0.7650072494669367
0,-2035.82,-563.35,-1302.06,-1677.21,-0.7600072020848003
0,-1995.73,-538.7,-1270.97,-1647.38,-0.755007154702664
0,-2006.06,-536.08,-1277.35,-1650.7,-0.7500071073205277
0,-2054.18,-587.95,-1319.48,-1692.93,-0.7450070599383913
0,-2011.63,-531.4,-1265.47,-1639.95,-0.740007012556255
0,-2013.74,-522.91,-1268.49,-1632.29,-0.7350069651741151
0,-2022.3,-540.48,-1276.5,-1637.13,-0.7300069177919788
0,-2001.32,-517.19,-1262.12,-1620.55,-0.7250068704098425
0,-2049.47,-565.57,-1305.12,-1673.82,-0.7200068230277061
0,-2040.06,-565.19,-1307.99,-1674.16,-0.7150067756455698
0,-2000.71,-518.2,-1261.37,-1624.01,-0.7100067282634335
0,-2021.99,-548.52,-1280.94,-1644.45,-0.7050066808812971
0,-2029.3,-565.7,-1298.4,-1663.96,-0.7000066334991573
0,-2022.45,-556.76,-1294.75,-1662.03,-0.6950065861170209
0,-1986.13,-520.62,-1259.33,-1620.13,-0.6900065387348846
0,-1986.84,-511.81,-1255.85,-1615.96,-0.6850064913527483
0,-1981.45,-504.44,-1246.15,-1605.61,-0.6800064439706119
0,-2015.3,-552.93,-1293.61,-1641.33,-0.6750063965884756
0,-1988.17,-514.59,-1255.75,-1610.95,-0.6700063492063393
0,-2002.36,-539.92,-1276.31,-1640.1,-0.6650063018241994
0,-2056.38,-580.57,-1318.83,-1685.43,-0.6600062544420631
0,-1983.96,-516.13,-1255.91,-1622.07,-0.6550062070599267
0,-1996.98,-529.88,-1266.05,-1631.65,-0.6500061596777904
0,-2024.52,-555.82,-1295.25,-1664.15,-0.6450061122956541
0,-1992.73,-531.28,-1264.72,-1629.66,-0.6400060649135177
0,-2011.25,-552.9,-1296.23,-1663.61,-0.6350060175313814
0,-1981.53,-516.08,-1255.54,-1629.83,-0.6300059701492415
0,-2002.79,-541.08,-1278.37,-1652.69,-0.6250059227671052
0,-1999.49,-534.16,-1272.55,-1648.82,-0.6200058753849689
0,-2033.06,-558.44,-1299.0,-1672.21,-0.6150058280028325
0,-1966.02,-496.25,-1241.85,-1611.58,-0.6100057806206962
0,-1971.92,-516.45,-1249.43,-1616.81,-0.6050057332385599
0,-1992.67,-529.84,-1264.83,-1635.32,-0.6000056858564236
0,-2019.02,-557.98,-1297.02,-1663.63,-0.5950056384742837
0,-2006.23,-540.6,-1277.99,-1647.41,-0.5900055910921473
0,-2005.33,-530.89,-1275.01,-1640.92,-0.585005543710011
0,-2007.71,-540.1,-1280.17,-1655.25,-0.5800054963278747
0,-1980.14,-517.58,-1260.31,-1633.06,-0.5750054489457384
0,-2012.49,-549.62,-1288.21,-1669.73,-0.570005401563602
0,-1954.72,-500.71,-1239.08,-1604.5,-0.5650053541814657
0,-1996.21,-530.13,-1265.88,-1640.07,-0.5600053067993258
0,-2020.78,-570.04,-1305.2,-1679.99,-0.5550052594171895
0,-1991.22,-530.16,-1269.08,-1642.68,-0.5500052120350531
0,-1946.79,-493.96,-1225.33,-1595.95,-0.5450051646529168
0,-1982.17,-517.98,-1263.67,-1629.19,-0.5400051172707805
0,-2021.22,-570.25,-1298.17,-1663.81,-0.5350050698886442
0,-1996.01,-537.12,-1272.92,-1635.11,-0.5300050225065078
0,-2000.02,-543.27,-1276.85,-1645.74,-0.525004975124368
0,-1993.11,-531.36,-1264.05,-1628.44,-0.5200049277422316
0,-2026.16,-561.46,-1299.19,-1657.45,-0.5150048803600953
0,-1996.31,-538.79,-1266.4,-1632.02,-0.510004832977959
0,-1987.95,-517.43,-1258.5,-1618.82,-0.5050047855958226
0,-2016.71,-548.18,-1290.69,-1646.24,-0.5000047382136863
0,-1986.92,-505.31,-1254.94,-1609.14,-0.4950046908315464
0,-2008.21,-544.59,-1283.87,-1648.41,-0.4900046434494101
0,-1972.26,-508.21,-1246.9,-1620.57,-0.48500459606727375
0,-2023.61,-545.71,-1291.95,-1657.61,-0.4800045486851374
0,-1999.4,-535.12,-1271.55,-1644.1,-0.4750045013030011
0,-1983.33,-524.1,-1262.32,-1628.56,-0.47000445392086476
0,-2002.68,-546.03,-1277.35,-1645.44,-0.46500440653872843
0,-1982.54,-511.58,-1247.7,-1621.14,-0.46000435915658855
0,-1973.65,-508.37,-1247.35,-1621.2,-0.4550043117744522
0,-2007.79,-541.06,-1282.31,-1663.82,-0.4500042643923159
0,-1949.87,-493.24,-1223.11,-1608.55,-0.44500421701017956
0,-2037.21,-570.72,-1315.25,-1687.18,-0.44000416962804323
0,-1981.56,-534.73,-1270.62,-1648.92,-0.4350041222459069
0,-1994.27,-534.15,-1274.74,-1655.33,-0.43000407486377057
0,-1950.93,-491.28,-1228.65,-1615.26,-0.4250040274816307
0,-2031.8,-561.33,-1304.29,-1682.39,-0.42000398009949436
0,-2033.22,-565.08,-1304.29,-1677.06,-0.415003932717358
0,-2015.87,-559.09,-1293.8,-1669.98,-0.4100038853352217
0,-1952.21,-502.56,-1233.75,-1608.62,-0.40500383795308537
0,-1990.86,-538.96,-1275.84,-1655.28,-0.40000379057094904
0,-1988.76,-526.49,-1266.9,-1644.32,-0.3950037431888127
0,-2014.45,-554.29,-1294.76,-1665.97,-0.3900036958066728
0,-2027.36,-552.1,-1300.94,-1664.38,-0.3850036484245365
0,-1988.16,-521.01,-1266.18,-1637.46,-0.38000360104240016
0,-2006.06,-541.67,-1283.3,-1656.41,-0.37500355366026383
0,-1955.55,-505.97,-1246.6,-1616.47,-0.3700035062781275
0,-2027.76,-571.3,-1309.68,-1680.2,-0.3650034588959912
0,-2042.04,-568.13,-1316.27,-1679.8,-0.36000341151385484
0,-1990.15,-539.66,-1279.55,-1653.12,-0.35500336413171496
0,-1989.28,-535.82,-1272.16,-1644.87,-0.35000331674957863
0,-2014.7,-536.11,-1286.28,-1652.58,-0.3450032693674423
0,-2009.06,-549.83,-1292.44,-1663.28,-0.34000322198530597
