labels,F4,F3,Fz,Cz,timestamps
0,-1724.85,-945.44,-3083.26,59.27,-2.0001750506725138
0,-1732.07,-950.51,-3082.92,57.11,-1.9951746130458332
0,-1727.37,-946.05,-3080.13,58.7,-1.9901741754191526
0,-1731.57,-942.91,-3084.08,58.48,-1.9851737377924685
0,-1729.74,-930.58,-3082.98,53.31,-1.980173300165788
0,-1725.46,-937.42,-3075.52,60.42,-1.9751728625391074
0,-1723.26,-938.07,-3079.92,61.05,-1.9701724249124268
0,-1722.54,-937.14,-3077.79,55.9,-1.9651719872857463
0,-1719.82,-939.26,-3080.48,58.75,-1.9601715496590622
0,-1716.13,-925.96,-3073.03,65.47,-1.9551711120323816
0,-1724.71,-928.45,-3075.18,63.53,-1.950170674405701
0,-1717.85,-932.3,-3073.71,68.79,-1.9451702367790205
0,-1720.44,-923.28,-3069.1,68.68,-1.94016979915234
0,-1717.23,-916.41,-3068.21,65.4,-1.9351693615256558
0,-1717.89,-934.42,-3068.38,65.27,-1.9301689238989752
0,-1722.37,-928.67,-3074.39,57.0,-1.9251684862722946
0,-1720.95,-932.92,-3070.7,62.16,-1.920168048645614
0,-1718.53,-931.24,-3070.01,60.36,-1.9151676110189335
0,-1720.93,-939.09,-3072.61,55.9,-1.9101671733922494
0,-1721.87,-933.88,-3075.28,56.35,-1.9051667357655688
0,-1718.21,-926.08,-3065.97,60.17,-1.9001662981388883
0,-1716.52,-933.28,-3069.03,66.13,-1.8951658605122077
0,-1718.53,-932.17,-3072.03,63.76,-1.8901654228855271
0,-1715.0,-934.6,-3072.33,63.48,-1.885164985258843
0,-1713.09,-934.71,-3073.21,59.14,-1.8801645476321625
0,-1720.17,-931.39,-3068.98,65.28,-1.8751641100054819
0,-1719.14,-927.44,-3069.95,67.9,-1.8701636723788013
0,-1724.66,-936.38,-3070.39,61.71,-1.8651632347521172
0,-1725.39,-934.05,-3076.99,57.3,-1.8601627971254366
0,-1728.06,-928.25,-3075.29,58.58,-1.855162359498756
0,-1722.47,-931.06,-3075.85,58.59,-1.8501619218720755
0,-1726.48,-942.02,-3077.56,59.27,-1.845161484245395
0,-1725.63,-937.32,-3079.39,57.53,-1.8401610466187108
0,-1729.66,-934.53,-3077.52,52.85,-1.8351606089920303
0,-1724.03,-940.11,-3080.74,55.56,-1.8301601713653497
0,-1732.51,-941.26,-3081.15,59.92,-1.8251597337386691
0,-1727.63,-940.4,-3082.11,57.48,-1.8201592961119886
0,-1722.88,-935.24,-3079.97,55.64,-1.8151588584853044
0,-1720.83,-926.15,-3075.94,54.72,-1.8101584208586239
0,-1725.58,-932.84,-3074.36,57.74,-1.8051579832319433
0,-1723.14,-935.92,-3076.15,53.53,-1.8001575456052628
0,-1726.48,-947.36,-3080.66,57.35,-1.7951571079785822
0,-1730.31,-940.38,-3081.42,55.67,-1.790156670351898
0,-1727.73,-935.43,-3080.6,58.63,-1.7851562327252175
0,-1724.4,-935.86,-3080.46,60.65,-1.780155795098537
0,-1722.31,-930.06,-3074.15,63.23,-1.7751553574718564
